,cell_x,cell_y,death_time
0,135.46700143472026,507.07101865136286,0
1,168.29340028694406,504.086800573888,270
2,178.73816355810618,527.9605451936873,270
3,141.43543758967007,559.2948350071736,270
4,114.57747489239604,547.3579626972738,270
5,129.4985652797705,598.0896700143471,270
6,92.19583931133432,647.3292682926829,270
7,207.0882352941177,551.8342898134863,270
8,821.8371592539453,572.7238163558105,270
9,429.4124820659972,584.66068866571,270
10,783.0423242467717,542.8816355810617,270
11,774.0896700143472,715.9662840746054,270
12,696.5,595.1054519368722,270
13,815.8687230989958,633.9002869440457,270
14,84.73529411764711,684.631994261119,270
15,274.23314203730274,595.1054519368722,270
16,401.06241032998565,666.7266857962696,270
17,751.7080344332852,617.4870875179339,270
18,711.4210903873744,665.2345767575323,270
19,169.78550932568157,711.4899569583931,270
20,263.78837876614057,704.0294117647059,270
21,338.3938307030129,642.8529411764705,270
22,390.6176470588235,724.91893830703,270
23,850.1872309899568,668.2187948350071,270
24,968.0638450502151,548.8500717360114,270
25,957.6190817790532,516.0236728837876,270
26,1038.192969870875,462.30774748923966,270
27,905.3952654232424,360.8443328550932,270
28,851.6793400286944,354.87589670014336,270
29,842.7266857962696,332.4942611190818,270
30,304.07532281205164,553.3263988522236,540
31,316.01219512195115,484.6893830703012,540
32,371.2202295552368,756.2532281205164,540
33,580.1154949784792,674.1872309899568,540
34,999.3981348637012,559.2948350071736,540
35,1100.8615494978478,468.27618364418936,540
36,1081.4641319942614,423.512912482066,540
37,929.2690100430416,414.56025824964127,540
38,869.5846484935437,408.59182209469145,540
39,821.8371592539453,417.5444763271162,540
40,836.7582496413199,377.2575322812052,540
41,875.5530846484934,328.01793400286937,540
42,972.5401721664276,299.66786226685787,540
43,744.2474892395983,145.98063127690102,540
44,65.33787661406029,751.776901004304,540
45,147.40387374461986,742.8242467718793,540
46,168.29340028694406,789.0796269727401,540
47,84.73529411764711,806.9849354375896,540
48,25.050932568149268,865.1771879483499,540
49,150.38809182209474,854.7324246771879,540
50,107.1169296987088,905.4641319942608,540
51,147.40387374461986,981.5616929698708,540
52,280.2015781922525,780.1269727403155,540
53,311.53586800573885,684.631994261119,540
54,408.5229555236728,841.3034433285508,540
55,484.6205164992825,720.4426111908176,540
56,589.0681492109038,696.5688665710185,540
57,796.4713055954089,378.7496413199426,540
58,803.9318507890962,331.0021520803444,540
59,965.0796269727404,256.396700143472,540
60,981.4928263988522,231.0308464849354,540
61,1044.1614060258248,595.1054519368722,540
62,1129.2116212338597,414.56025824964127,540
63,735.2948350071736,178.80703012912477,540
64,771.1054519368722,142.99641319942612,540
65,800.9476327116213,157.91750358680062,540
66,821.8371592539453,151.94906743185086,540
67,805.4239598278335,126.58321377331424,540
68,808.4081779053084,178.80703012912477,540
69,210.07245337159256,877.1140602582493,540
70,227.97776183644197,805.4928263988521,540
71,314.52008608321376,830.8586800573887,540
72,313.0279770444764,865.1771879483499,540
73,272.74103299856534,908.4483500717356,540
74,774.0896700143472,422.0208034433285,540
75,708.4368723098994,226.55451936872305,540
76,982.9849354375896,432.46556671449065,540
77,1017.3034433285508,256.396700143472,540
78,289.1542324246772,965.1484935437588,540
79,342.87015781922526,974.1011477761832,540
80,410.0150645624104,918.893113342898,540
81,535.3522238163558,795.0480631276898,540
82,1011.3350071736012,299.66786226685787,540
83,1005.3665710186511,405.6076040172165,540
84,378.680774748924,911.4325681492109,540
85,350.3307030129125,860.7008608321376,540
86,1003.8744619799136,604.0581061692968,540
87,1062.0667144906745,336.9705882352941,540
88,602.4971305595409,739.8400286944044,540
89,608.4655667144907,835.3350071736011,540
90,1030.732424677188,571.2317073170732,540
91,459.2546628407461,851.748206599713,540
92,493.57317073170736,853.2403156384503,540
