cell_x,cell_y,death_time
263.788,1033.79,0
278.709,1006.93,5
220.517,1029.31,10
268.265,962.164,10
334.964,1000.64,15
208.501,969.072,15
316.46,1032.61,20
173.799,974.269,20
260.287,919.655,20
191.892,1004.04,25
320.489,933.814,25
230.976,942.383,25
362.268,960.672,25
202.981,915.842,25
274.233,862.193,25
152.809,1002.37,30
172.8,1035.49,30
466.715,984.546,30
187.452,945.82,30
138.414,967.916,30
152.934,933.394,30
318.834,858.583,30
227.352,891.763,30
305.73,894.153,30
397.3,933.777,30
134.648,1034.99,35
381.343,857.889,35
435.68,935.952,35
216.905,840.001,35
458.863,904.869,35
418.367,848.644,35
207.852,804.159,35
176.892,828.15,35
478.03,938.278,40
406.461,887.506,40
136.296,780.162,40
187.91,772.045,40
520.431,860.701,45
536.844,814.445,45
65.0233,799.728,45
97.6504,778.396,45
503.088,576.74,55
446.501,528.028,55
760.661,131.06,55
1026.26,145.981,55
845.874,654.745,60
541.829,513.012,60
571.163,554.819,60
393.954,522.523,60
668.046,233.358,60
778.566,89.2805,60
1008.93,52.0552,60
977.518,75.1475,60
1079.74,135.983,60
1033.72,186.268,60
1144.88,284.288,60
1284.39,329.51,60
665.166,430.973,60
668.15,592.121,60
504.523,288.998,65
747.003,540.275,65
387.282,484.159,65
528.895,548.814,65
749.996,466.793,65
608.736,523.686,65
883.186,455.1,65
883.29,667.028,65
881.076,717.9,65
464.548,493.575,65
847.203,614.503,65
775.582,168.362,65
1232.17,17.6593,65
706.945,177.315,65
660.505,551.008,65
824.821,153.441,65
723.671,510.009,65
830.628,89.244,65
868.87,98.3093,65
938.757,129.32,65
599.336,385.24,65
962.51,39.1757,65
1038.19,93.7568,65
896.8,187.653,65
1078.33,197.417,65
1092.58,234.522,65
1005.37,226.555,65
1290.91,246.126,65
929.269,72.8673,65
977.123,153.028,65
1127.17,250.807,65
1241.12,342.939,65
1303.23,283.081,65
1142.64,145.981,65
1182.05,273.878,65
1218.69,162.947,65
673.026,388.967,65
605.658,420.007,65
784.089,468.532,65
725.221,439.482,65
714.46,477.286,70
853.401,690.691,70
787.519,545.866,70
527.289,330.001,70
540.7,293.74,70
705.196,408.384,70
695.502,357.079,70
927.777,748.793,70
566.029,334.66,70
657.705,486.181,70
771.106,432.359,70
1102.7,167.158,70
874.451,492.191,70
847.242,555.521,70
1181.44,128.075,70
1267.98,154.933,70
837.045,479.89,70
577.771,499.933,70
532.368,462.308,70
968.362,191.167,70
1078.48,295.192,70
695.498,535.522,70
1153.09,213.126,70
1044.42,267.537,70
704.856,223.874,70
1242.37,97.0853,70
738.979,206.018,70
802.44,593.613,70
1305.29,171.307,70
1291.84,208.689,70
1278.42,20.6435,70
1012.57,290.02,70
803.932,407.1,70
869.984,140.708,70
903.207,145.779,70
1333.63,238.491,70
1185.96,184.222,70
1191.88,235.507,70
896.443,22.1356,70
889.732,65.5629,70
1148.61,329.51,70
930,190.841,70
1282.9,119.123,75
814.66,445.685,75
1190.66,646.649,75
1382.87,217.602,75
803.943,500.165,75
1347.06,105.694,75
1265.24,65.0626,75
997.906,641.361,75
845.634,517.233,75
733.443,382.272,75
1351.54,16.1671,75
905.497,636.092,75
17.5904,137.028,75
1335.12,56.4541,75
935.887,664.426,75
911.725,694.787,75
1156.67,665.2,80
1375.41,57.9462,80
1192.81,607.691,80
1121.75,648.226,80
1169.87,575.745,80
956.127,611.519,80
1151.81,610.468,80
1048.94,664.888,80
1041.18,621.963,80
1190.51,691.382,85
1083.63,656.444,85
1224.58,671.913,85
1069.16,698.429,85
