cell_x,cell_y,death_time
263.788,1033.79,0
278.709,1006.93,5
220.517,1029.31,10
268.265,962.164,10
208.501,969.072,15
152.412,1002.62,20
191.68,1004.37,20
335.087,1000.43,20
173.799,974.269,20
260.287,919.655,20
172.803,1035.05,25
316.336,1032.82,25
320.489,933.814,25
138.682,968.127,25
230.976,942.383,25
202.981,915.842,25
274.233,862.193,25
135.083,1034.44,30
187.45,945.818,30
152.841,933.616,30
362.268,960.672,30
318.834,858.583,30
227.352,891.763,30
305.73,894.153,30
397.3,933.777,30
466.715,984.546,35
381.343,857.889,35
435.68,935.952,35
216.905,840.001,35
207.852,804.159,35
176.892,828.15,35
478.062,938.333,40
406.461,887.506,40
97.6209,778.415,40
136.296,780.162,40
187.91,772.045,40
458.832,904.815,40
418.366,848.644,40
520.431,860.701,45
536.844,814.445,45
65.0526,799.709,45
771.165,432.527,55
778.566,89.2805,55
1033.72,186.268,55
1186.01,184.187,55
705.382,408.481,55
733.239,382.462,55
527.36,330,60
540.697,293.748,60
706.945,177.315,60
760.661,131.06,60
830.643,89.2476,60
1026.26,145.981,60
1102.68,167.192,60
1078.36,197.384,60
1012.63,289.978,60
1005.37,226.555,60
1153.09,213.126,60
1218.64,162.983,60
1181.44,128.075,60
695.484,357.105,60
725.135,439.264,60
783.849,468.483,60
803.932,407.1,60
814.582,445.744,60
504.523,288.998,65
1190.59,691.338,65
528.987,548.788,65
750.002,466.602,65
565.967,334.653,65
393.959,522.556,65
874.365,492.266,65
837.004,479.915,65
883.186,455.1,65
775.582,168.362,65
1232.17,17.6593,65
705.015,223.816,65
1265.23,65.0736,65
938.757,129.32,65
977.505,75.1935,65
962.498,39.1472,65
896.443,22.1356,65
889.732,65.5627,65
599.336,385.24,65
1079.74,135.984,65
1092.58,234.519,65
1044.36,267.579,65
803.855,499.938,65
665.166,430.973,65
1290.91,246.126,65
929.269,72.8673,65
977.123,153.028,65
968.35,191.167,65
1127.12,250.701,65
1191.88,235.507,65
787.519,545.866,65
1282.9,119.123,65
1242.37,97.0742,65
1142.64,145.981,65
1267.98,154.933,65
714.619,477.224,65
673.382,389.144,65
1078.48,295.192,70
930.012,190.841,70
723.757,509.924,70
657.705,486.181,70
541.713,512.951,70
1182.15,273.849,70
747.006,540.279,70
502.955,576.884,70
571.163,554.819,70
956.127,611.519,70
446.457,528.112,70
387.276,484.126,70
802.44,593.613,70
847.242,555.517,70
1156.63,665.134,70
577.903,499.855,70
845.72,517.161,70
1335.12,56.4541,70
532.368,462.308,70
667.952,233.382,70
1305.29,171.307,70
1291.84,208.689,70
464.592,493.49,70
1303.23,283.081,70
738.915,206.052,70
824.821,153.441,70
1008.95,52.0376,70
1278.42,20.6435,70
1284.39,329.51,70
1347.06,105.694,70
668.15,592.121,70
868.855,98.3051,70
869.984,140.708,70
903.207,145.779,70
1241.12,342.939,70
605.658,420.007,70
1144.84,284.423,70
1038.19,93.7568,70
1382.87,217.602,70
608.762,523.706,75
1069.14,698.409,75
896.8,187.653,75
1083.66,656.437,75
1351.54,16.1671,75
1375.41,57.9462,75
1333.63,238.491,75
1048.95,664.907,75
1041.18,621.963,75
695.636,535.464,75
997.906,641.361,75
1121.8,648.275,75
847.203,614.503,75
905.617,635.924,75
1148.61,329.51,75
660.363,551.071,75
1224.51,671.957,75
845.844,654.735,75
1192.8,607.679,75
853.109,690.783,80
927.777,748.793,80
911.843,694.728,80
1190.61,646.673,80
935.925,664.378,80
881.004,718.088,80
1169.88,575.757,80
883.408,667.03,80
1151.81,610.468,80
17.5904,137.028,105
