cell_x,cell_y,death_time
263.788,1033.79,0
278.709,1006.93,5
268.265,962.164,10
220.531,1029.32,15
260.036,919.848,15
316.335,1032.82,20
209.347,970.14,20
172.623,1035.48,25
335.086,1000.43,25
320.489,933.814,25
173.43,974.521,25
231.597,941.73,25
274.233,862.193,25
134.706,1035.14,30
152.447,1002.72,30
192.212,1004.59,30
137.835,967.895,30
152.572,933.352,30
362.268,960.672,30
318.834,858.583,30
203.1,915.188,30
228.102,891.028,30
305.73,894.153,30
397.3,933.777,30
186.821,945.365,35
381.343,857.889,35
435.68,935.952,35
216.905,840.001,35
207.852,804.159,35
466.715,984.546,40
478.062,938.333,40
406.461,887.506,40
187.91,772.045,40
418.366,848.644,40
176.892,828.149,40
536.844,814.445,45
136.345,780.164,45
458.832,904.815,45
520.431,860.701,50
64.9949,799.747,50
97.6299,778.376,50
17.5904,137.028,55
1382.87,217.602,55
1218.64,162.983,55
393.954,522.523,60
503.018,576.815,60
528.963,548.744,60
935.781,664.559,60
446.484,528.06,60
883.272,667.003,60
1151.86,610.36,60
830.643,89.2476,60
896.443,22.1356,60
1079.74,135.983,60
1333.63,238.491,60
1186.01,184.186,60
1305.29,171.312,60
714.68,477.378,60
803.932,407.1,60
660.596,550.968,60
571.163,554.819,65
749.987,466.854,65
1190.57,646.639,65
541.749,513.037,65
387.282,484.159,65
464.564,493.543,65
845.874,654.745,65
905.425,636.192,65
853.492,690.617,65
771.104,432.356,65
911.828,694.653,65
1192.78,607.712,65
778.566,89.2805,65
824.821,153.441,65
1008.95,52.0374,65
1347.06,105.694,65
668.15,592.121,65
868.855,98.3055,65
962.498,39.1472,65
889.732,65.5627,65
1102.7,167.157,65
1092.58,234.52,65
1005.37,226.555,65
1290.91,246.126,65
814.655,445.689,65
1191.88,235.507,65
1303.23,283.081,65
1291.84,208.684,65
1282.9,119.123,65
1142.64,145.981,65
1153.09,213.126,65
1182.11,273.862,65
1267.98,154.933,65
1181.44,128.075,65
695.502,357.079,65
705.256,408.329,65
787.519,545.866,70
1169.84,575.893,70
1224.53,671.944,70
1048.97,664.93,70
725.22,439.497,70
927.777,748.793,70
1190.57,691.351,70
746.952,540.209,70
532.368,462.308,70
1078.33,197.416,70
881.079,717.898,70
1144.93,284.499,70
665.166,430.973,70
997.906,641.361,70
673.028,388.968,70
1078.48,295.192,70
956.127,611.519,70
733.384,382.327,70
802.44,593.613,70
657.705,486.181,70
1012.57,290.02,70
1121.77,648.282,70
695.406,535.564,70
837.045,479.89,70
1127.07,250.612,70
1148.61,329.51,70
608.761,523.705,70
883.208,455.007,70
783.832,468.376,70
1335.12,56.4541,70
577.826,499.884,70
775.582,168.362,70
1375.41,57.9462,70
1156.68,665.107,70
760.661,131.06,70
1242.37,97.0853,70
1033.72,186.268,70
723.753,509.849,70
1278.42,20.6435,70
1265.24,65.0625,70
929.269,72.8673,70
1284.39,329.51,70
869.984,140.708,70
938.776,129.311,70
977.505,75.193,70
1241.12,342.939,70
1038.19,93.7568,70
847.203,614.503,70
896.719,187.645,70
1026.26,145.981,70
977.132,152.986,75
845.549,517.219,75
1044.42,267.537,75
929.999,190.848,75
566.056,334.663,75
804.035,500.309,75
706.945,177.315,75
599.336,385.24,75
1351.54,16.1671,75
874.51,492.214,75
1069.13,698.387,75
903.189,145.788,75
605.658,420.007,75
1041.18,621.963,75
667.789,233.424,75
847.246,555.604,75
1232.17,17.6593,75
1083.69,656.43,75
968.435,191.21,75
504.523,288.998,80
527.26,330.001,80
540.701,293.737,80
704.966,223.885,80
739.125,205.942,80
