,cell_x,cell_y,death_time
0,942.6979913916788,496.6262553802008,0
1,899.4268292682927,498.1183644189382,105
2,815.8687230989958,496.6262553802008,105
3,763.6449067431852,390.6865136298421,105
4,811.3923959827832,430.97345767575325,105
5,826.3134863701579,538.4053084648493,105
6,853.1714490674318,498.1183644189382,105
7,741.2632711621234,411.5760401721664,105
8,848.6951219512193,401.1312769010042,105
9,847.203012912482,453.3550932568148,105
10,887.4899569583929,454.8472022955523,105
11,884.5057388809183,413.06814921090375,105
12,974.032281205165,550.3421807747488,105
13,994.9218077474892,536.9131994261119,105
14,732.3106169296988,501.1025824964131,105
15,789.0107604017215,507.07101865136286,105
16,941.2058823529412,444.4024390243901,105
17,360.7754662840746,53.46987087517937,105
18,390.6176470588235,60.93041606886664,105
19,110.10114777618368,1008.4196556671448,105
20,702.4684361549498,483.1972740315638,105
21,732.3106169296988,444.4024390243901,105
22,696.5,402.6233859397416,105
23,668.1499282639885,468.27618364418936,105
24,805.4239598278335,368.3048780487805,105
25,875.5530846484934,274.30200860832133,105
26,841.2345767575322,359.35222381635566,105
27,917.3321377331416,381.7338593974175,105
28,947.1743185078908,536.9131994261119,105
29,975.5243902439024,504.086800573888,105
30,909.8715925394548,551.8342898134863,105
31,593.5444763271163,495.1341463414633,105
32,686.0552367288377,601.073888091822,105
33,662.1814921090388,554.8185078909612,105
34,712.9131994261119,566.7553802008607,105
35,754.6922525107602,541.3895265423241,105
36,672.6262553802009,430.97345767575325,105
37,620.4024390243902,430.97345767575325,105
38,671.1341463414634,351.8916786226685,105
39,711.4210903873744,371.28909612625534,105
40,781.5502152080342,350.3995695839311,105
41,875.5530846484934,187.7596843615495,105
42,877.045193687231,387.7022955523672,105
43,392.10975609756105,23.627690100430414,105
44,14.606169296987147,1027.8170731707314,105
45,547.2890961262553,468.27618364418936,105
46,571.1628407460545,475.73672883787657,105
47,598.0208034433285,607.0423242467717,105
48,596.5286944045912,384.7180774748924,105
49,621.8945480631278,328.01793400286937,105
50,681.5789096126255,383.22596843615503,105
51,811.3923959827832,283.25466284074605,105
52,920.3163558106172,307.1284074605452,105
53,845.7109038737443,592.1212338593973,105
54,45.9404591104735,924.8615494978476,210
55,436.8730272596844,29.59612625538023,210
56,541.3206599713054,54.961979913916814,210
57,523.4153515064562,463.799856527977,210
58,623.3866571018651,387.7022955523672,210
59,608.4655667144907,477.2288378766141,210
60,618.9103299856528,565.2632711621234,210
61,700.9763271162124,638.3766140602581,210
62,772.5975609756098,484.6893830703012,210
63,812.8845050215207,210.1413199426112,210
64,833.774031563845,245.95193687230997,210
65,906.88737446198,225.0624103299856,210
66,944.190100430416,266.8414634146341,210
67,1103.8457675753227,147.47274031563848,210
68,86.22740315638454,1000.9591104734576,210
69,80.25896700143474,932.3220946915352,210
70,338.3938307030129,28.10401721664277,210
71,581.6076040172168,266.8414634146341,210
72,580.1154949784792,416.05236728837866,210
73,557.7338593974175,435.4497847919655,210
74,421.95193687230994,550.3421807747488,210
75,593.5444763271163,547.3579626972738,210
76,642.7840746054519,587.644906743185,210
