,Unnamed: 0,TrackID,cell_x,cell_y,death_time
135,135,142,375.05,840.45,195
136,136,143,716.3,845.65,190
137,137,145,876.2,839.15,175
138,138,146,591.5,842.4,190
139,139,147,449.8,837.85,185
140,140,148,837.2,845.65,155
141,141,149,525.85,837.2,200
142,142,150,466.7,840.45,195
143,143,151,276.25,839.8,290
144,144,152,852.8,836.55,185
145,145,153,781.3,839.15,195
146,146,154,306.15,838.5,330
147,147,155,572.0,841.75,180
148,148,156,936.0,836.55,210
149,149,157,753.35,850.2,205
150,150,158,824.2,857.35,185
151,151,159,491.4,854.1,185
152,152,160,280.15,852.15,325
153,153,161,668.2,851.5,205
154,154,162,887.9,852.15,215
155,155,163,916.5,845.0,225
156,156,164,929.5,846.95,250
157,157,165,362.7,846.95,195
158,158,166,739.05,841.1,200
159,159,167,639.6,848.9,340
160,160,169,435.5,849.55,210
161,161,170,341.9,847.6,210
162,162,171,293.15,844.35,165
163,163,172,618.8,846.3,205
164,164,173,947.7,849.55,210
165,165,174,865.15,819.65,190
166,166,175,602.55,828.1,235
167,167,176,897.0,824.85,225
168,168,177,794.95,826.15,225
169,169,179,748.15,826.15,170
170,170,181,694.85,819.65,230
171,171,182,583.7,822.9,175
172,172,183,315.25,825.5,220
173,173,184,557.05,822.25,215
174,174,185,848.9,818.35,185
175,175,186,390.65,819.0,175
176,176,187,336.05,820.3,215
177,177,188,934.7,816.4,230
178,178,189,733.2,819.65,200
179,179,190,773.5,817.05,220
180,180,191,655.2,832.65,190
181,181,192,924.95,834.6,255
182,182,193,700.7,839.8,200
183,183,194,547.95,837.85,205
184,184,196,403.0,837.85,210
185,185,197,481.65,833.3,200
186,186,198,830.05,832.65,205
187,187,199,767.65,833.95,210
188,188,200,701.35,858.0,205
189,189,201,629.85,828.1,245
190,190,202,416.0,831.35,215
191,191,203,673.4,830.05,180
192,192,204,882.05,825.5,205
193,193,205,945.1,828.75,215
194,194,206,912.6,826.8,220
195,195,207,809.9,825.5,205
196,196,208,280.8,878.15,240
197,197,209,713.05,886.6,200
198,198,210,366.6,884.65,190
199,199,211,906.75,880.75,265
200,200,212,562.25,884.65,165
201,201,213,525.2,881.4,200
202,202,214,872.95,877.5,195
203,203,216,933.4,878.15,285
204,204,217,579.8,884.65,230
205,205,218,833.95,880.75,210
206,206,219,765.7,878.8,200
207,207,220,729.3,877.5,260
208,208,221,642.2,878.15,260
209,209,222,547.95,880.75,200
210,210,223,624.0,880.75,250
211,211,224,674.7,876.85,265
212,212,225,469.3,877.5,195
213,213,226,275.6,893.1,205
214,214,227,264.55,889.2,230
215,215,228,695.5,895.7,215
216,216,229,477.75,893.1,205
217,217,230,878.15,891.8,200
218,218,231,330.85,886.6,215
219,219,232,858.65,887.9,210
220,220,233,603.85,891.15,220
221,221,234,310.7,887.25,230
222,222,235,854.75,872.3,200
223,223,236,948.35,893.75,320
224,224,237,659.1,893.75,255
225,225,238,456.95,892.45,195
226,226,239,819.65,887.25,195
227,227,240,505.05,885.95,195
228,228,241,920.4,887.25,230
229,229,242,295.1,886.6,225
230,230,243,857.35,856.05,190
231,231,244,408.2,866.45,285
232,232,245,388.05,864.5,220
233,233,246,878.15,860.6,210
234,234,248,557.7,860.6,195
235,235,249,744.9,866.45,240
236,236,250,939.9,864.5,230
237,237,251,269.75,857.35,225
238,238,252,346.45,865.15,230
239,239,253,603.85,860.6,195
240,240,254,575.25,863.85,190
241,241,255,293.8,856.05,195
242,242,256,726.05,857.35,170
243,243,257,902.85,861.9,210
244,244,258,791.05,859.95,225
245,245,259,764.4,859.95,240
246,246,260,890.5,869.7,220
247,247,261,653.9,873.6,240
248,248,262,269.1,871.65,265
249,249,263,951.6,876.85,265
250,250,264,319.8,869.05,280
251,251,265,288.6,869.7,210
252,252,266,432.9,873.6,200
253,253,267,481.0,869.7,215
254,254,268,303.55,871.0,230
255,255,269,534.3,979.55,205
256,256,270,453.05,869.05,200
257,257,271,699.4,874.9,215
258,258,272,583.7,871.0,210
259,259,273,367.25,869.05,195
260,260,274,923.0,867.1,250
261,261,275,710.45,867.1,205
262,262,276,522.6,863.2,195
263,263,277,697.45,1101.75,210
264,264,278,423.8,1102.4,235
265,265,279,595.4,1106.95,205
266,266,280,645.45,1107.6,195
267,267,281,507.0,1101.1,235
268,268,282,557.7,1100.45,215
269,269,283,578.5,1102.4,195
270,270,284,439.4,1098.5,240
271,271,285,491.4,1100.45,210
272,272,286,719.55,1103.05,195
273,273,287,664.3,1097.2,190
274,274,288,544.7,1099.15,230
275,275,289,410.8,1096.55,250
276,276,290,731.9,1092.65,205
277,277,291,468.0,1093.3,200
278,278,292,400.4,1091.35,280
279,279,293,479.7,1093.95,195
280,280,294,523.25,1093.95,215
281,281,295,434.2,1115.4,210
282,282,296,499.85,1125.8,200
283,283,297,645.45,1124.5,195
284,284,298,515.45,1122.55,200
285,285,299,485.55,1119.95,180
286,286,300,586.3,1118.0,205
287,287,301,421.2,1113.45,195
288,288,302,543.4,1116.7,195
289,289,303,473.2,1111.5,215
290,290,304,813.15,1080.3,200
291,291,305,557.7,1115.4,200
292,292,306,526.5,1114.75,205
293,293,307,405.6,1110.2,210
294,294,309,627.9,1108.9,200
295,295,310,461.5,1108.25,245
296,296,311,449.15,1104.35,260
297,297,312,637.65,1077.05,215
298,298,313,864.5,1063.4,270
299,299,314,753.35,1079.0,200
300,300,315,567.45,1080.95,210
301,301,316,551.85,1082.9,230
302,302,317,829.4,1073.8,205
303,303,318,512.2,1079.0,200
304,304,319,657.15,1077.05,190
305,305,320,450.45,1073.15,230
306,306,321,481.65,1080.3,190
307,307,322,760.5,1067.95,225
308,308,323,783.25,1066.65,215
309,309,324,817.05,1064.05,245
310,310,325,688.35,1069.25,200
311,311,326,573.3,1067.95,205
312,312,327,427.7,1066.65,250
313,313,328,604.5,1073.15,175
314,314,329,392.6,1081.6,220
315,315,330,649.35,1088.1,195
316,316,331,626.6,1093.3,220
317,317,332,424.45,1085.5,240
318,318,333,772.85,1077.05,195
319,319,334,577.2,1088.1,185
320,320,335,613.6,1088.1,210
321,321,336,592.15,1087.45,195
322,322,337,441.35,1082.9,230
323,323,338,447.2,1119.95,250
324,324,339,404.95,1080.95,260
325,325,340,848.9,1071.85,200
326,326,341,802.1,1076.4,200
327,327,342,713.7,1086.15,160
328,328,343,673.4,1082.25,195
329,329,344,529.75,1080.3,225
330,330,345,495.3,1082.25,190
331,331,346,553.8,1179.1,210
332,332,347,558.35,1195.35,250
333,333,348,533.0,1194.7,150
334,334,350,659.1,1182.35,205
335,335,351,636.35,1186.25,205
336,336,353,578.5,1181.05,200
337,337,354,529.1,1177.8,195
338,338,355,634.4,1198.6,200
339,339,356,464.75,1170.0,195
340,340,357,513.5,1177.15,190
341,341,358,493.35,1182.35,200
342,342,359,611.65,1173.9,195
343,343,360,668.2,1171.3,160
344,344,361,631.8,1172.6,220
345,345,363,477.1,1165.45,205
346,346,364,580.45,1211.6,185
347,347,365,694.85,462.15,195
348,348,366,547.3,1225.9,235
349,349,368,525.2,1212.9,215
350,350,369,507.0,1209.65,210
351,351,370,563.55,1218.75,255
352,352,371,604.5,1216.8,210
353,353,372,536.9,1209.65,215
354,354,373,655.2,1164.8,205
355,355,374,549.25,1209.65,235
356,356,375,625.3,1211.6,200
357,357,376,514.15,1199.9,195
358,358,377,648.7,1209.65,210
359,359,378,572.0,1201.85,195
360,360,379,608.4,1199.25,215
361,361,381,438.1,1129.7,230
362,362,382,412.1,1138.15,200
363,363,383,455.0,1134.9,220
364,364,384,555.1,1140.1,220
365,365,385,524.55,1141.4,195
366,366,386,481.0,1136.2,225
367,367,387,613.6,1134.25,195
368,368,388,467.35,1129.05,250
369,369,389,596.05,1133.6,210
370,370,390,687.7,1140.75,225
371,371,391,539.5,1134.9,200
372,372,392,663.65,1130.35,205
373,373,393,405.6,1125.8,225
374,374,394,697.45,1125.8,220
375,375,395,566.8,1127.75,195
376,376,396,416.65,1123.85,225
377,377,397,711.1,1123.2,205
378,378,398,479.05,1151.8,210
379,379,400,492.7,1162.85,200
380,380,401,538.85,1164.15,205
381,381,402,509.6,1161.55,195
382,382,403,683.8,1162.2,225
383,383,405,524.55,1157.0,195
384,384,406,423.15,1144.65,180
385,385,407,485.55,1067.95,190
386,386,408,601.9,1148.55,195
387,387,409,447.85,1144.0,195
388,388,410,640.9,1153.1,200
389,389,411,429.65,1138.8,195
390,390,412,578.5,1147.25,225
391,391,413,502.45,1146.6,200
392,392,414,467.35,1147.25,195
393,393,415,641.55,1007.5,200
394,394,416,737.1,1008.8,205
395,395,417,897.0,1006.2,210
396,396,418,422.5,1011.4,200
397,397,419,874.9,1005.55,200
398,398,420,609.7,1014.0,205
399,399,421,559.0,1010.75,200
400,400,422,338.0,1014.0,245
401,401,423,940.55,1001.0,225
402,402,424,781.95,1010.75,170
403,403,425,927.55,1001.65,205
404,404,427,516.1,1008.8,255
405,405,428,309.4,1002.95,240
406,406,429,677.3,1001.0,205
407,407,431,759.85,1002.3,220
408,408,432,663.65,1002.3,180
409,409,433,454.35,1019.2,220
410,410,434,872.95,1019.2,155
411,411,435,494.65,1023.1,215
412,412,436,542.1,1020.5,215
413,413,437,661.05,1019.2,205
414,414,438,391.95,1015.95,245
415,415,439,810.55,1015.95,150
416,416,440,377.65,1017.9,225
417,417,441,625.95,1015.95,200
418,418,443,715.65,1014.65,200
419,419,444,475.8,1015.3,205
420,420,445,701.35,1015.95,220
421,421,446,684.45,1017.9,205
422,422,447,531.7,1012.7,220
423,423,448,856.05,1006.2,210
424,424,449,832.0,1007.5,195
425,425,450,487.5,996.45,205
426,426,451,607.1,995.8,185
427,427,452,325.65,996.45,245
428,428,453,297.05,992.55,205
429,429,454,897.65,988.65,200
430,430,455,778.05,989.3,205
431,431,456,731.9,989.95,200
432,432,457,659.75,988.0,180
433,433,458,566.15,989.95,200
434,434,459,930.8,987.35,245
435,435,460,680.55,985.4,210
436,436,461,423.8,989.95,195
437,437,462,314.6,988.65,235
438,438,463,505.05,989.95,195
439,439,464,761.15,982.15,200
440,440,465,551.2,986.05,200
441,441,466,371.15,982.8,200
442,442,467,911.3,994.5,220
443,443,468,462.15,1000.35,215
444,444,469,823.55,998.4,205
445,445,471,440.7,999.7,240
446,446,472,745.55,995.8,205
447,447,473,403.0,1002.95,220
448,448,474,864.5,991.9,270
449,449,475,843.05,992.55,205
450,450,476,763.75,1020.5,215
451,451,477,792.35,995.8,195
452,452,478,718.9,998.4,195
453,453,479,383.5,997.1,210
454,454,480,347.75,999.05,180
455,455,482,625.95,995.15,185
456,456,483,692.9,993.2,210
457,457,484,640.25,1056.25,200
458,458,485,507.0,1058.85,200
459,459,487,477.75,1054.95,180
460,460,488,441.35,1054.3,210
461,461,489,713.7,1054.95,215
462,462,490,782.6,1053.0,200
463,463,491,546.65,1053.0,230
464,464,492,365.3,1043.25,200
465,465,493,537.55,1061.45,205
466,466,494,561.6,1050.4,210
467,467,495,844.35,1047.15,195
468,468,496,603.85,1051.05,205
469,469,497,458.9,1047.15,200
470,470,498,930.15,1034.8,220
471,471,499,520.65,1047.8,210
472,472,500,425.75,1047.15,210
473,473,501,801.45,1059.5,340
474,474,502,559.65,1065.35,220
475,475,503,462.15,1067.3,195
476,476,504,414.05,1064.05,235
477,477,505,910.0,1049.75,230
478,478,506,891.8,1054.95,225
479,479,507,667.55,1066.65,175
480,480,508,525.85,1066.65,210
481,481,509,386.75,1062.1,205
482,482,510,819.65,1042.6,200
483,483,511,618.15,1066.0,195
484,484,512,842.4,1060.8,200
485,485,513,398.45,1060.8,225
486,486,514,921.7,1041.95,230
487,487,515,590.85,1060.15,195
488,488,516,859.3,1052.35,240
489,489,517,828.75,1056.9,170
490,490,518,934.7,1021.8,185
491,491,519,596.7,1032.85,200
492,492,520,836.55,1028.95,205
493,493,521,819.65,1027.65,205
494,494,523,466.7,1028.3,235
495,495,524,795.6,1028.3,195
496,496,525,893.1,1023.75,190
497,497,526,411.45,1029.6,225
498,498,527,621.4,1032.2,215
499,499,528,640.25,1028.3,210
500,500,529,572.0,1027.0,205
501,501,530,516.75,1030.25,200
502,502,531,328.25,1020.5,235
503,503,532,942.5,1014.65,205
504,504,533,432.25,1019.2,225
505,505,534,356.85,1023.1,195
506,506,535,918.45,1027.65,260
507,507,536,876.2,1041.95,200
508,508,537,378.95,1043.25,250
509,509,538,396.5,1044.55,230
510,510,539,491.4,1041.95,190
511,511,540,806.0,1040.65,290
512,512,541,908.05,1036.1,225
513,513,542,656.5,1041.95,200
514,514,543,472.55,1041.3,210
515,515,544,683.15,465.4,205
516,516,545,752.7,1036.75,205
517,517,546,533.65,1036.75,195
518,518,547,673.4,1041.3,195
519,519,548,503.1,1037.4,225
520,520,549,726.05,1037.4,195
521,521,550,442.0,1037.4,220
522,522,551,557.05,1036.1,215
523,523,552,811.2,609.7,230
524,524,553,360.75,609.7,245
525,525,555,348.4,616.2,205
526,526,556,759.85,612.95,230
527,527,557,520.0,611.0,215
528,528,558,588.25,614.25,265
529,529,559,488.15,608.4,205
530,530,560,420.55,607.1,230
531,531,561,554.45,616.2,185
532,532,562,686.4,609.7,210
533,533,563,711.1,606.45,215
534,534,564,793.0,606.45,220
535,535,565,506.35,606.45,225
536,536,566,380.25,607.1,205
537,537,567,603.2,604.5,245
538,538,568,630.5,600.6,240
539,539,569,839.8,605.8,210
540,540,570,395.85,616.85,180
541,541,571,687.7,621.4,200
542,542,572,367.9,619.45,225
543,543,573,631.15,626.6,195
544,544,574,867.75,624.0,190
545,545,575,846.95,618.15,210
546,546,576,499.2,621.4,200
547,547,577,466.05,620.75,205
548,548,578,571.35,615.55,280
549,549,579,615.55,600.6,270
550,550,580,653.9,615.55,225
551,551,581,629.2,613.6,250
552,552,582,611.65,619.45,265
553,553,583,670.15,614.25,220
554,554,584,534.3,614.25,215
555,555,585,441.35,612.95,200
556,556,586,830.7,615.55,230
557,557,587,677.3,585.65,270
558,558,588,408.2,590.85,230
559,559,589,805.35,596.05,235
560,560,590,709.15,590.2,225
561,561,591,354.25,594.75,200
562,562,592,761.15,587.6,195
563,563,593,740.35,586.95,210
564,564,594,609.05,587.6,255
565,565,595,565.5,588.25,275
566,566,596,375.7,593.45,225
567,567,597,363.35,590.85,205
568,568,598,719.55,582.4,205
569,569,599,449.15,585.0,200
570,570,600,622.05,585.0,220
571,571,601,378.95,581.75,205
572,572,602,786.5,586.95,295
573,573,603,636.35,583.7,220
574,574,604,457.6,599.95,230
575,575,606,677.3,599.95,245
576,576,607,737.75,602.55,265
577,577,608,773.5,601.25,195
578,578,609,698.1,609.05,225
579,579,610,394.55,600.6,200
580,580,611,752.7,598.0,235
581,581,612,578.5,601.9,260
582,582,614,661.7,598.0,255
583,583,615,438.1,594.75,200
584,584,616,723.45,595.4,205
585,585,617,646.1,598.0,235
586,586,618,824.85,599.3,210
587,587,619,590.85,594.1,245
588,588,620,546.0,595.4,225
589,589,621,384.8,646.75,220
590,590,622,365.95,646.1,260
591,591,624,549.25,648.7,200
592,592,625,347.1,648.05,215
593,593,626,655.85,646.1,235
594,594,627,528.45,653.25,200
595,595,628,482.95,644.8,195
596,596,629,431.6,646.1,230
597,597,630,699.4,653.9,245
598,598,631,333.45,647.4,205
599,599,632,825.5,643.5,225
600,600,633,767.65,640.9,235
601,601,634,597.35,646.1,220
602,602,635,750.75,640.9,230
603,603,636,787.15,640.9,230
604,604,637,618.8,643.5,255
605,605,638,579.8,644.8,270
606,606,639,416.65,651.3,210
607,607,640,404.95,653.25,200
608,608,641,356.85,659.1,215
609,609,642,885.95,659.75,215
610,610,643,850.85,654.55,205
611,611,644,564.2,655.85,210
612,612,645,832.0,654.55,265
613,613,646,819.65,658.45,260
614,614,647,639.6,652.6,205
615,615,648,676.65,642.85,215
616,616,649,874.9,653.9,245
617,617,650,739.05,653.25,210
618,618,651,863.2,652.6,225
619,619,652,842.4,646.1,205
620,620,653,514.8,653.9,205
621,621,654,794.3,650.0,205
622,622,655,451.1,651.3,220
623,623,656,659.1,628.55,225
624,624,657,575.25,631.8,205
625,625,660,525.85,631.15,150
626,626,661,589.55,633.1,305
627,627,662,815.1,628.55,185
628,628,663,677.95,628.55,230
629,629,664,786.5,625.95,270
630,630,665,355.55,635.05,195
631,631,666,709.8,622.05,195
632,632,667,337.35,628.55,215
633,633,668,410.8,625.3,220
634,634,669,802.75,622.05,225
635,635,670,770.25,618.15,250
636,636,671,425.75,624.0,200
637,637,672,744.9,616.2,210
638,638,673,464.75,635.7,215
639,639,674,881.4,643.5,200
640,640,675,403.0,638.3,215
641,641,676,509.6,638.95,200
642,642,677,344.5,637.0,190
643,643,678,843.05,634.4,200
644,644,679,869.05,638.3,210
645,645,680,639.6,636.35,195
646,646,681,804.05,637.0,220
647,647,682,393.9,581.1,240
648,648,683,715.0,637.0,185
649,649,684,831.35,631.8,230
650,650,685,373.75,632.45,250
651,651,686,856.05,631.8,245
652,652,687,698.75,635.05,220
653,653,688,735.8,633.75,210
654,654,689,547.3,631.8,200
655,655,690,622.7,516.1,205
656,656,692,404.3,529.1,220
657,657,694,577.2,523.9,210
658,658,695,466.05,522.6,210
659,659,696,678.6,518.05,200
660,660,697,690.95,516.1,230
661,661,698,596.05,519.35,220
662,662,699,485.55,532.35,275
663,663,700,703.95,523.25,235
664,664,701,529.75,514.8,200
665,665,702,715.0,516.1,240
666,666,703,490.75,516.1,205
667,667,704,736.45,509.6,200
668,668,705,511.55,514.8,255
669,669,706,663.0,509.6,205
670,670,707,642.2,512.2,215
671,671,708,519.35,535.6,225
672,672,709,678.6,539.5,310
673,673,710,691.6,536.9,215
674,674,711,745.55,541.45,200
675,675,712,446.55,533.65,250
676,676,714,421.2,531.05,180
677,677,715,393.25,538.2,220
678,678,716,713.05,534.3,980
679,679,717,568.1,516.75,225
680,680,718,434.85,529.75,220
681,681,719,630.5,530.4,200
682,682,720,562.25,533.0,305
683,683,721,503.1,527.8,195
684,684,722,608.4,525.2,210
685,685,723,539.5,527.15,270
686,686,724,735.15,530.4,215
687,687,726,599.95,492.7,190
688,688,727,529.1,489.45,15
689,689,728,627.25,489.45,225
690,690,729,703.95,492.7,210
691,691,730,469.95,507.0,215
692,692,731,715.0,493.35,295
693,693,732,663.65,484.9,260
694,694,733,682.5,483.6,215
695,695,734,522.6,501.15,235
696,696,735,573.3,486.85,220
697,697,736,698.1,484.25,210
698,698,737,644.8,484.25,260
699,699,738,613.6,485.55,205
700,700,739,674.05,472.55,205
701,701,740,697.45,472.55,205
702,702,741,278.2,820.3,310
703,703,742,706.55,505.7,255
704,704,743,553.8,514.8,240
705,705,744,441.35,508.95,190
706,706,745,457.6,514.8,225
707,707,746,677.3,506.35,230
708,708,747,614.9,505.7,165
709,709,748,604.5,504.4,195
710,710,749,541.45,505.7,285
711,711,750,723.45,505.7,195
712,712,751,578.5,536.9,230
713,713,752,581.75,503.75,195
714,714,753,638.95,499.2,230
715,715,754,692.25,499.85,250
716,716,755,657.15,497.9,245
717,717,757,675.35,495.3,205
718,718,758,568.75,497.9,240
719,719,759,482.95,567.45,215
720,720,760,519.35,569.4,240
721,721,761,434.85,572.0,195
722,722,762,729.3,572.0,295
723,723,763,380.9,569.4,215
724,724,764,407.55,568.75,230
725,725,765,618.8,568.1,250
726,726,766,660.4,564.2,220
727,727,767,559.0,567.45,230
728,728,768,640.25,570.05,255
729,729,769,469.3,564.2,180
730,730,770,744.25,569.4,260
731,731,771,596.05,563.55,250
732,732,772,451.75,564.2,200
733,733,773,576.55,564.85,250
734,734,774,692.25,562.9,210
735,735,775,643.5,559.65,215
736,736,776,666.25,577.85,240
737,737,777,696.8,581.75,215
738,738,778,529.1,585.0,215
739,739,779,513.5,583.7,230
740,740,781,418.6,579.8,180
741,741,782,599.3,579.8,260
742,742,783,581.75,579.8,235
743,743,784,464.1,582.4,215
744,744,785,720.85,559.65,260
745,745,786,542.75,575.9,190
746,746,787,651.95,579.15,240
747,747,788,494.0,580.45,235
748,748,789,368.55,576.55,195
749,749,790,757.9,572.65,225
750,750,791,709.8,567.45,255
751,751,792,679.25,570.05,240
752,752,793,703.95,543.4,105
753,753,794,586.95,551.2,205
754,754,795,447.2,549.9,215
755,755,796,688.35,549.9,190
756,756,797,631.15,549.9,220
757,757,798,423.15,548.6,230
758,758,799,403.65,553.15,245
759,759,800,487.5,546.0,240
760,760,801,668.2,540.15,25
761,761,802,570.7,551.85,260
762,762,803,728.0,544.7,245
763,763,804,596.05,539.5,225
764,764,805,408.2,540.15,225
765,765,806,540.8,542.1,280
766,766,807,465.4,536.25,190
767,767,808,653.25,538.2,270
768,768,810,371.15,564.2,245
769,769,811,425.1,562.9,225
770,770,812,765.7,561.6,230
771,771,813,390.65,561.6,220
772,772,814,752.7,557.7,235
773,773,815,672.75,554.45,200
774,774,816,616.85,553.15,195
775,775,817,735.8,558.35,240
776,776,818,538.2,560.3,200
777,777,819,369.2,812.5,190
778,778,820,708.5,553.8,270
779,779,821,600.6,553.15,225
780,780,822,501.8,553.15,275
781,781,823,655.2,554.45,180
782,782,824,555.75,550.55,240
783,783,825,464.75,551.2,175
784,784,826,383.5,551.85,240
785,785,827,712.4,754.65,220
786,786,828,427.05,759.2,205
787,787,829,587.6,757.25,185
788,788,830,855.4,760.5,240
789,789,831,790.4,756.6,250
790,790,832,553.8,763.1,225
791,791,834,767.0,756.6,215
792,792,835,807.95,752.7,200
793,793,836,479.7,762.45,280
794,794,837,440.7,751.4,195
795,795,838,377.0,752.7,190
796,796,839,332.15,749.45,205
797,797,840,290.55,757.9,210
798,798,841,860.6,749.45,250
799,799,842,545.35,748.8,185
800,800,843,824.2,750.75,230
801,801,844,726.7,750.75,190
802,802,845,662.35,761.8,315
803,803,846,408.2,767.0,210
804,804,847,808.6,769.6,200
805,805,850,453.05,767.0,200
806,806,851,336.05,765.05,210
807,807,852,300.95,763.1,235
808,808,853,832.65,764.4,235
809,809,854,689.0,748.15,245
810,810,855,358.15,759.85,200
811,811,856,638.3,759.85,185
812,812,857,313.95,759.85,205
813,813,858,900.25,765.05,200
814,814,859,879.45,763.75,205
815,815,860,739.7,760.5,205
816,816,861,518.7,760.5,185
817,817,862,332.8,730.6,205
818,818,863,867.1,739.05,205
819,819,864,825.5,735.15,255
820,820,865,539.5,736.45,210
821,821,866,789.75,739.05,265
822,822,867,716.95,735.8,205
823,823,868,615.55,733.2,200
824,824,869,733.2,735.15,220
825,825,870,455.0,734.5,160
826,826,871,807.3,737.75,260
827,827,872,567.45,737.1,200
828,828,873,841.75,734.5,220
829,829,874,892.45,736.45,200
830,830,875,700.05,729.3,240
831,831,876,757.9,726.05,180
832,832,877,677.3,728.65,250
833,833,878,519.35,731.25,170
834,834,879,598.65,741.0,210
835,835,880,610.35,750.75,200
836,836,881,836.55,746.2,245
837,837,882,884.0,745.55,200
838,838,883,633.1,742.95,210
839,839,884,406.9,745.55,215
840,840,885,755.3,744.9,185
841,841,886,359.45,741.0,205
842,842,887,306.8,742.95,235
843,843,888,568.75,770.25,190
844,844,889,420.55,741.65,200
845,845,890,508.3,738.4,195
846,846,891,468.65,740.35,170
847,847,892,772.85,742.95,230
848,848,893,489.45,738.4,195
849,849,894,386.1,737.75,240
850,850,895,651.95,737.1,190
851,851,896,729.95,798.2,215
852,852,897,546.0,804.7,235
853,853,899,445.25,806.65,215
854,854,900,289.9,806.0,205
855,855,901,859.3,802.75,190
856,856,902,760.5,806.65,195
