,Unnamed: 0,TrackID,cell_x,cell_y,death_time
193,193,210,484.687,588.181,85
194,194,211,737.315,593.966,50
195,195,213,352.266,589.467,105
196,196,214,436.475,595.252,120
197,197,218,487.901,599.109,115
198,198,219,309.84,594.609,95
199,199,221,418.476,600.394,110
200,200,222,416.548,590.109,125
201,201,223,340.052,601.68,80
202,202,225,365.122,609.394,85
203,203,226,401.763,608.108,110
204,204,229,560.54,606.18,130
205,205,231,724.459,615.179,100
206,206,235,314.339,579.181,115
207,207,236,682.033,570.825,110
208,208,237,317.553,564.397,130
209,209,238,590.752,573.396,175
210,210,240,737.958,575.967,170
211,211,242,717.388,574.039,120
212,212,243,338.124,572.11,110
213,213,244,368.979,579.824,135
214,214,245,392.763,579.181,110
215,215,246,442.903,577.896,135
216,216,247,512.971,582.396,125
217,217,248,738.601,611.965,110
218,218,249,467.331,581.11,90
219,219,250,408.834,581.11,105
220,220,251,535.47,579.824,125
221,221,252,698.746,582.396,120
222,222,253,759.171,592.681,200
223,223,254,560.54,591.395,125
224,224,255,451.903,587.538,135
225,225,257,623.536,584.967,150
226,226,258,500.757,590.109,100
227,227,260,385.05,590.752,110
228,228,287,354.837,627.393,65
229,229,289,543.183,615.179,125
230,230,290,482.115,615.179,130
231,231,291,640.892,615.179,120
232,232,292,690.389,621.608,120
233,233,293,563.111,616.465,145
234,234,294,369.622,620.965,75
235,235,297,710.96,630.607,125
236,236,298,414.619,626.75,85
237,237,299,566.325,625.464,120
238,238,300,752.743,572.753,125
239,239,301,318.196,629.964,80
240,240,302,728.959,631.893,105
241,241,303,620.965,624.179,110
242,242,304,374.764,630.607,85
243,243,305,502.686,632.536,135
244,244,306,437.761,634.464,85
245,245,307,679.461,628.679,85
246,246,308,457.045,633.178,80
247,247,309,603.609,632.536,105
248,248,310,642.821,625.464,65
249,249,313,651.82,515.542,110
250,250,314,353.551,515.542,85
251,251,315,473.116,512.971,125
252,252,316,269.985,518.113,185
253,253,317,484.044,509.757,40
254,254,318,280.27,514.899,140
255,255,319,439.689,513.614,115
256,256,320,390.835,515.542,135
257,257,322,570.182,516.828,210
258,258,323,592.681,516.828,195
259,259,324,614.537,510.4,205
260,260,325,318.839,518.756,170
261,261,326,401.763,509.114,115
262,262,328,604.894,514.257,145
263,263,329,695.532,515.542,75
264,264,330,294.412,520.685,165
265,265,331,338.766,522.613,125
266,266,332,525.827,517.471,175
267,267,333,682.676,520.042,100
268,268,334,412.048,520.042,155
269,269,335,392.121,527.756,115
270,270,336,224.344,521.328,135
271,271,337,507.185,529.041,180
272,272,338,361.908,529.684,150
273,273,339,259.7,500.757,150
274,274,340,608.108,495.615,55
275,275,341,466.045,485.972,100
276,276,342,689.104,475.044,100
277,277,344,568.896,487.901,175
278,278,345,638.321,484.044,130
279,279,346,185.775,491.115,60
280,280,347,411.405,492.401,40
281,281,348,548.326,494.329,145
282,282,349,655.677,492.401,125
283,283,350,216.631,493.686,120
284,284,351,349.052,494.972,115
285,285,352,773.313,529.684,120
286,286,353,636.392,492.401,105
287,287,354,581.753,489.187,190
288,288,355,723.173,500.114,155
289,289,356,335.552,499.472,50
290,290,357,432.618,494.972,130
291,291,358,368.336,506.543,90
292,292,360,174.204,505.9,120
293,293,361,739.244,507.828,155
294,294,362,277.699,502.686,175
295,295,363,298.912,504.614,150
296,296,364,680.747,501.4,90
297,297,365,607.466,556.04,145
298,298,366,772.67,549.612,160
299,299,368,671.105,548.326,120
300,300,370,445.475,554.754,125
301,301,371,520.685,549.612,115
302,302,373,423.619,557.326,150
303,303,375,548.969,554.111,175
304,304,376,643.463,557.968,105
305,305,377,725.102,558.611,55
306,306,378,410.12,547.683,140
307,307,379,326.553,555.397,145
308,308,380,364.479,559.254,130
309,309,381,582.396,553.469,160
310,310,383,685.247,550.897,110
311,311,384,347.123,557.326,140
312,312,385,493.686,560.54,105
313,313,386,691.675,562.468,135
314,314,387,415.905,570.182,125
315,315,388,512.328,568.253,115
316,316,389,568.253,565.039,225
317,317,390,473.759,570.825,70
318,318,391,611.322,539.327,150
319,319,392,329.124,532.255,160
320,320,393,304.054,532.898,150
321,321,394,467.973,527.756,150
322,322,395,427.476,525.184,125
323,323,396,727.673,532.898,375
324,324,397,376.693,535.47,180
325,325,398,636.392,530.97,135
326,326,399,415.262,530.97,140
327,327,402,599.109,537.398,165
328,328,403,323.339,539.969,150
329,329,405,691.675,539.327,85
330,330,406,244.272,536.755,145
331,331,408,342.623,542.541,170
332,332,409,704.531,535.47,85
333,333,410,531.613,541.255,200
334,334,411,587.538,536.112,165
335,335,412,267.413,547.683,135
336,336,413,359.98,545.112,150
337,337,414,629.321,543.826,125
338,338,415,647.963,539.327,80
339,339,416,503.971,545.112,140
340,340,417,264.842,184.49,80
341,341,418,226.273,170.99,135
342,342,419,579.824,172.276,85
343,343,420,354.194,179.347,110
344,344,421,544.469,172.919,105
345,345,422,619.036,170.99,85
346,346,423,299.554,181.918,85
347,347,424,646.035,170.99,95
348,348,426,497.543,183.847,50
349,349,429,201.846,179.347,65
350,350,431,601.037,181.918,100
351,351,432,553.469,181.918,90
352,352,433,520.685,183.847,80
353,353,434,586.895,180.633,90
354,354,435,309.197,187.061,135
355,355,436,187.704,188.989,95
356,356,437,286.055,187.061,95
357,357,439,612.608,188.346,375
358,358,440,569.539,188.346,90
359,359,441,629.964,178.704,130
360,360,442,250.7,194.132,85
361,361,443,336.195,159.42,95
362,362,444,324.624,146.563,105
363,363,445,260.985,149.134,75
364,364,446,313.054,151.706,85
365,365,447,509.757,152.348,110
366,366,448,530.327,155.563,75
367,367,449,348.409,159.42,85
368,368,451,604.894,151.706,110
369,369,452,433.261,154.277,95
370,370,453,356.123,163.276,215
371,371,454,462.831,158.134,105
372,372,455,584.324,156.205,90
373,373,456,651.177,187.704,120
374,374,457,388.906,164.562,130
375,375,458,273.199,161.348,90
376,376,459,304.054,158.777,110
377,377,460,291.841,162.634,85
378,378,462,567.611,166.491,115
379,379,463,242.343,165.205,185
380,380,464,198.632,163.919,105
381,381,466,532.898,170.347,45
382,382,467,323.339,177.418,85
383,383,468,604.894,168.419,85
384,384,469,681.39,217.273,70
385,385,470,545.755,207.631,60
386,386,472,179.347,210.845,90
387,387,474,563.754,210.845,75
388,388,475,284.77,212.774,75
389,389,476,667.248,214.702,130
390,390,477,448.046,219.845,85
391,391,478,516.828,214.059,60
392,392,479,608.751,215.345,70
393,393,481,647.963,219.845,145
394,394,482,224.987,214.059,110
395,395,483,275.127,229.487,110
396,396,485,406.905,221.773,85
397,397,487,527.113,223.702,60
398,398,488,658.248,222.416,50
399,399,489,488.544,224.987,100
400,400,490,543.826,221.773,85
401,401,492,206.988,226.916,80
402,402,493,633.178,220.487,50
403,403,496,213.416,192.846,70
404,404,498,586.895,197.346,105
405,405,499,525.184,196.06,85
406,406,500,673.033,202.489,65
407,407,501,326.553,203.131,70
408,408,502,491.115,198.632,65
409,409,503,511.042,199.274,70
410,410,504,541.898,192.203,100
411,411,505,556.683,194.775,80
412,412,508,206.988,146.563,100
413,413,509,393.406,201.203,95
414,414,510,238.486,201.846,110
415,415,511,615.179,201.846,85
416,416,512,313.696,206.345,110
417,417,514,627.393,197.989,90
418,418,515,532.255,205.06,110
419,419,516,265.485,213.416,80
420,420,517,199.917,212.131,225
421,421,518,597.823,206.988,75
422,422,521,315.625,88.709,70
423,423,522,283.484,73.924,185
424,424,524,407.548,74.567,50
425,425,525,485.33,68.139,65
426,426,526,525.184,70.71,80
427,427,527,545.755,72.639,85
428,428,528,345.195,73.924,110
429,429,529,511.685,73.924,90
430,430,530,359.98,74.567,55
431,431,531,440.975,77.138,105
432,432,532,336.195,82.924,140
433,433,533,528.399,82.924,85
434,434,535,300.84,88.066,170
435,435,536,480.83,85.495,80
436,436,537,507.828,88.709,60
437,437,538,275.77,87.424,95
438,438,539,541.255,88.066,60
439,439,541,557.968,89.352,120
440,440,542,523.899,93.852,75
441,441,543,445.475,93.209,90
442,442,544,466.688,94.495,75
443,443,546,244.915,98.994,110
444,444,547,495.615,46.926,155
445,445,553,464.759,36.641,90
446,446,556,443.546,38.569,90
447,447,557,419.762,36.641,65
448,448,558,482.758,36.641,60
449,449,559,365.765,39.855,90
450,450,560,581.11,95.78,80
451,451,562,280.27,54.64,160
452,452,563,318.839,52.068,85
453,453,564,401.12,50.783,150
454,454,565,303.411,57.211,110
455,455,566,290.555,56.568,90
456,456,567,478.259,50.783,60
457,457,568,425.547,54.64,45
458,458,569,351.623,59.782,75
459,459,570,498.829,65.568,200
460,460,571,464.759,59.782,75
461,461,572,428.119,67.496,105
462,462,573,474.402,137.564,65
463,463,574,512.971,124.064,80
464,464,575,228.844,121.493,105
465,465,576,547.04,122.779,85
466,466,577,386.978,125.35,105
467,467,578,243.629,126.636,70
468,468,579,406.263,131.135,55
469,469,581,592.681,127.278,95
470,470,582,266.771,130.493,85
471,471,583,349.052,133.707,145
472,472,584,331.695,129.85,80
473,473,585,212.774,131.778,110
474,474,587,411.405,145.92,75
475,475,588,556.04,139.492,65
476,476,591,300.197,143.992,50
477,477,592,441.618,142.063,260
478,478,593,594.609,141.421,85
479,479,594,490.472,142.706,85
480,480,596,421.69,145.92,125
481,481,597,247.486,146.563,210
482,482,598,460.26,142.706,130
483,483,599,572.11,110.565,90
484,484,600,259.7,100.923,105
485,485,601,340.695,98.994,110
486,486,602,275.127,102.208,115
487,487,603,322.696,104.137,85
488,488,604,302.769,104.78,100
489,489,605,389.549,104.137,80
490,490,608,285.412,106.708,80
491,491,609,592.681,107.351,80
492,492,610,398.549,107.994,55
493,493,611,505.9,109.28,80
494,494,612,310.482,342.623,150
495,495,613,228.844,107.351,90
496,496,614,248.772,110.565,100
497,497,615,406.263,114.422,50
498,498,616,538.041,113.136,105
499,499,617,322.696,116.351,75
500,500,618,371.55,114.422,110
501,501,619,468.616,110.565,65
502,502,620,310.482,115.065,85
503,503,621,337.481,116.351,80
504,504,623,426.833,125.35,60
505,505,624,438.404,119.565,85
506,506,625,605.537,314.982,110
507,507,626,506.543,305.983,65
508,508,627,312.411,300.84,145
509,509,628,754.029,298.269,80
510,510,629,737.958,305.34,100
511,511,630,125.993,304.697,125
512,512,632,338.124,307.268,120
513,513,633,374.122,304.054,115
514,514,634,499.472,309.84,135
515,515,635,566.325,320.125,85
516,516,636,592.681,307.911,85
517,517,637,527.113,307.911,85
518,518,638,444.189,303.411,70
519,519,639,709.031,309.197,50
520,520,640,766.885,309.197,95
521,521,641,680.747,309.197,65
522,522,642,149.777,308.554,75
523,523,643,638.964,310.482,75
524,524,644,784.241,308.554,75
525,525,645,228.201,314.339,70
526,526,647,653.749,314.339,65
527,527,648,397.263,316.911,75
528,528,649,246.843,314.982,135
529,529,650,266.128,316.268,135
530,530,653,431.333,287.984,170
531,531,654,633.178,287.984,95
532,532,655,665.962,287.984,85
533,533,656,710.317,292.483,75
534,534,657,385.05,292.483,80
535,535,658,482.115,293.126,110
536,536,659,134.35,292.483,45
537,537,660,244.915,301.483,105
538,538,661,368.336,291.198,75
539,539,662,513.614,292.483,90
540,540,663,767.528,286.698,75
541,541,664,476.973,316.911,55
542,542,666,543.826,300.197,110
543,543,667,154.277,299.554,95
544,544,668,453.831,304.697,120
545,545,669,288.626,301.483,155
546,546,670,490.472,300.84,125
547,547,672,649.249,296.34,120
548,548,673,557.326,303.411,60
549,549,674,579.181,305.983,125
550,550,675,620.322,302.126,90
551,551,676,184.49,305.34,115
552,552,677,277.699,342.623,180
553,553,678,548.969,340.695,110
554,554,679,183.204,331.695,90
555,555,681,563.111,339.409,90
556,556,682,91.281,329.124,90
557,557,683,262.271,331.053,155
558,558,684,498.829,333.624,80
559,559,685,701.317,336.195,55
560,560,686,241.058,334.267,145
561,561,687,594.609,338.766,100
562,562,688,123.422,334.91,240
563,563,689,350.98,334.91,90
564,564,690,422.333,332.338,120
565,565,692,440.332,340.052,90
566,566,695,714.817,340.695,105
567,567,696,406.905,341.981,220
568,568,697,163.276,337.481,75
569,569,698,325.267,336.838,145
570,570,699,474.402,340.695,245
571,571,700,142.706,339.409,135
572,572,701,608.108,343.909,105
573,573,703,344.552,325.91,55
574,574,704,461.545,317.553,65
575,575,705,673.676,319.482,75
576,576,706,757.243,312.411,75
577,577,707,165.205,320.768,110
578,578,708,278.984,323.339,200
579,579,709,330.41,313.696,140
580,580,710,356.765,318.839,85
581,581,711,660.82,321.41,85
582,582,712,721.245,321.41,90
583,583,713,143.992,318.839,50
584,584,714,112.494,322.696,75
585,585,716,181.918,229.487,80
586,586,717,437.761,323.982,60
587,587,718,486.615,322.053,75
588,588,720,388.906,331.053,75
589,589,721,680.104,329.124,65
590,590,722,646.678,329.767,90
591,591,723,782.956,324.624,180
592,592,724,328.481,325.267,130
593,593,725,586.252,330.41,105
594,594,726,226.916,327.196,110
595,595,727,459.617,330.41,95
596,596,730,471.83,243.629,55
597,597,731,540.612,242.986,55
598,598,732,505.9,241.701,45
599,599,733,724.459,243.629,130
600,600,734,154.92,244.272,90
601,601,737,521.328,244.915,35
602,602,738,571.468,243.629,135
603,603,739,610.037,248.129,65
604,604,740,377.979,242.343,90
605,605,741,633.178,247.486,80
606,606,742,556.04,237.844,75
607,607,743,240.415,251.986,65
608,608,744,659.534,248.129,50
609,609,745,440.332,253.271,150
610,610,746,165.205,255.2,65
611,611,747,175.49,256.485,80
612,612,748,271.913,258.414,115
613,613,749,326.553,256.485,140
614,614,750,559.254,254.557,70
615,615,751,224.344,253.914,110
616,616,752,349.052,257.128,115
617,617,754,740.529,250.7,75
618,618,756,219.202,291.198,120
619,619,757,352.266,226.273,125
620,620,758,172.276,229.487,110
621,621,759,514.257,230.13,60
622,622,760,707.103,230.773,130
623,623,761,252.629,232.058,135
624,624,763,382.478,222.416,110
625,625,764,438.404,233.987,125
626,626,765,587.538,220.487,45
627,627,766,192.846,236.558,70
628,628,767,571.468,233.344,15
629,629,768,172.276,288.626,85
630,630,769,485.972,235.915,155
631,631,770,315.625,242.986,150
632,632,771,724.459,232.058,70
633,633,772,408.834,235.915,90
634,634,773,460.902,239.772,130
635,635,774,620.322,239.772,295
636,636,775,649.892,236.558,55
637,637,776,268.056,246.843,115
638,638,777,291.198,241.058,125
639,639,778,581.11,235.915,90
640,640,779,668.533,235.272,40
641,641,780,208.274,242.986,85
642,642,781,734.744,277.056,70
643,643,782,286.698,274.484,135
644,644,784,562.468,275.77,110
645,645,785,718.031,278.341,75
646,646,786,479.544,274.484,70
647,647,787,579.181,276.413,75
648,648,789,183.204,279.627,95
649,649,790,692.318,278.341,45
650,650,791,399.834,278.341,115
651,651,793,494.329,278.984,60
652,652,794,716.102,255.843,100
653,653,795,336.838,286.055,105
654,654,796,155.563,287.341,160
655,655,797,130.493,280.913,135
656,656,799,277.056,289.912,160
657,657,800,593.966,280.27,125
658,658,801,563.111,286.698,90
659,659,802,306.625,287.984,145
660,660,803,754.671,280.913,90
661,661,805,529.041,286.055,110
662,662,807,744.386,263.556,175
663,663,808,230.13,280.27,120
664,664,809,507.185,257.771,60
665,665,810,154.92,262.271,65
666,666,811,286.698,260.342,150
667,667,812,381.193,259.057,90
668,668,813,244.272,266.771,120
669,669,815,356.765,262.914,95
670,670,818,701.96,259.057,40
671,671,819,687.818,260.342,230
672,672,820,553.469,265.485,130
673,673,822,370.265,276.413,90
674,674,823,536.112,270.627,85
675,675,825,165.205,272.556,85
676,676,826,145.277,269.985,65
677,677,827,624.179,265.485,75
678,678,828,219.202,271.27,45
679,679,829,500.114,268.056,215
680,680,830,259.7,275.127,115
681,681,831,324.624,274.484,75
682,682,832,116.351,420.405,65
683,683,834,148.492,457.688,40
684,684,837,98.352,353.551,235
685,685,838,493.686,392.121,115
686,686,843,679.461,194.132,60
687,687,846,406.905,35.998,45
688,688,848,641.535,262.914,55
689,689,849,203.131,473.759,110
690,690,850,372.193,353.551,75
691,691,853,292.483,177.418,170
692,692,854,459.617,174.204,100
693,693,855,561.825,148.492,120
694,694,856,562.468,126.636,70
695,695,857,367.051,233.344,115
696,696,858,656.32,262.914,55
697,697,860,734.101,446.118,260
698,698,861,95.137,374.764,60
699,699,864,766.242,502.043,175
700,700,865,556.683,543.826,175
701,701,867,444.189,161.991,80
702,702,869,339.409,218.559,115
703,703,870,478.901,189.632,80
704,704,873,757.243,431.975,80
705,705,884,776.527,517.471,55
706,706,886,247.486,215.345,185
707,707,890,359.98,52.068,45
708,708,897,590.109,498.829,185
709,709,904,686.532,295.697,335
710,710,906,591.395,254.557,65
711,711,911,284.127,559.897,130
712,712,912,442.261,613.894,170
713,713,913,201.203,506.543,150
714,714,915,619.036,155.563,90
715,715,917,576.61,210.845,110
716,716,918,577.896,131.135,85
717,717,923,646.035,278.341,195
718,718,928,283.484,541.898,110
719,719,930,619.679,222.416,75
720,720,931,639.607,200.56,70
721,721,933,500.114,131.135,110
722,722,934,511.685,140.778,60
723,723,935,559.897,110.565,90
724,724,936,317.553,311.125,150
725,725,937,192.846,260.985,90
726,726,941,633.178,165.205,85
727,727,944,338.124,194.775,100
728,728,946,390.835,144.635,215
729,729,948,307.911,327.196,145
730,730,949,597.18,263.556,70
731,731,950,113.779,433.904,80
732,732,951,692.318,403.691,115
733,733,953,449.332,400.477,120
734,734,958,409.477,208.274,75
735,735,959,581.11,122.136,100
736,736,962,98.352,308.554,110
737,737,965,147.206,438.404,75
738,738,966,205.703,341.981,190
739,739,968,763.671,381.835,145
740,740,970,384.407,602.323,125
741,741,977,368.979,156.205,130
742,742,978,636.392,187.704,90
743,743,980,449.974,57.211,70
744,744,981,455.76,75.853,275
745,745,982,574.039,340.052,115
746,746,983,354.837,122.779,125
747,747,986,586.895,351.623,115
748,748,987,173.562,356.765,200
749,749,991,462.188,610.68,180
750,750,998,403.049,326.553,125
751,751,1000,304.697,241.701,115
752,752,1003,102.208,419.119,105
753,753,1009,709.674,374.764,90
754,754,1010,671.105,531.613,125
755,755,1011,404.977,169.062,140
756,756,1012,383.121,153.634,185
757,757,1014,286.698,133.707,350
758,758,1018,511.685,325.267,115
759,759,1025,700.675,496.9,90
760,760,1027,566.325,502.043,185
761,761,1029,558.611,515.542,185
762,762,1030,237.201,172.276,105
763,763,1032,107.351,297.626,110
764,764,1034,341.338,233.344,120
765,765,1037,337.481,343.909,125
766,766,1039,374.764,601.68,165
767,767,1040,642.821,571.468,115
768,768,1042,526.47,626.107,130
769,769,1043,540.612,628.679,105
770,770,1049,131.778,292.483,100
771,771,1050,633.178,325.91,95
772,772,1053,176.133,396.62,170
773,773,1058,436.475,544.469,125
774,774,1061,437.761,204.417,150
775,775,1062,355.48,196.06,150
776,776,1063,451.26,280.27,150
777,777,1064,620.322,325.91,355
778,778,1067,470.545,410.12,170
779,779,1069,366.408,378.621,175
780,780,1073,300.197,563.754,130
781,781,1077,430.69,194.132,130
782,782,1078,422.976,201.846,145
783,783,1081,343.909,300.197,205
784,784,1084,762.385,333.624,235
785,785,1087,640.249,365.122,130
786,786,1088,616.465,355.48,155
787,787,1089,646.035,586.895,120
788,788,1091,551.54,584.324,125
789,789,1093,462.188,498.829,200
790,790,1094,465.402,555.397,310
791,791,1099,646.678,395.978,125
792,792,1101,496.9,576.61,180
793,793,1103,706.46,613.894,140
794,794,1106,379.264,176.776,130
795,795,1107,430.69,183.204,400
796,796,1109,745.672,279.627,510
797,797,1110,138.849,421.69,335
798,798,1112,612.608,595.895,160
799,799,1113,392.121,629.964,230
800,800,1116,239.772,289.912,155
801,801,1122,318.839,610.68,220
802,802,1124,190.918,482.115,155
803,803,1130,320.125,282.198,150
804,804,1133,601.037,604.894,155
805,805,1134,614.537,606.823,200
806,806,1135,289.912,574.682,165
807,807,1136,526.47,611.322,145
808,808,1138,392.763,542.541,145
809,809,1139,404.334,536.112,145
810,810,1141,483.401,536.112,185
811,811,1147,295.697,330.41,155
812,812,1148,295.697,285.412,175
813,813,1153,257.771,533.541,150
814,814,1160,597.18,588.824,150
815,815,1161,538.684,569.539,145
816,816,1163,382.478,548.969,160
817,817,1171,526.47,565.039,205
818,818,1174,505.9,513.614,180
819,819,1182,556.04,570.825,195
820,820,1187,617.108,552.183,345
821,821,1192,268.699,303.411,260
822,822,1198,293.126,224.344,300
823,823,1201,224.987,467.973,295
824,824,1206,298.269,311.125,180
825,825,1208,514.257,439.047,180
826,826,1218,667.248,613.894,245
827,827,1221,590.752,550.254,205
828,828,1285,653.749,356.123,335
829,829,1343,458.974,624.179,470
830,830,1524,491.758,627.393,510
