Experiment_name,SPI,NI,Treatment,Cell Line + Treatment,Cell Line,Origin,Mode,Density,pvalue,sliding_time_window_size,neighbors_dist_threshold
Field14-002_ROI#1_annotation_apop.csv,0.20081754477030883,0.2454780361757106,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,33
Field14-002_ROI#1_annotation_nec.csv,0.4221080948887258,0.2289156626506024,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.221105527638191,0.5531914893617021,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.776,10,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.4191995185073729,0.2605633802816901,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2501901749609641,0.15725806451612903,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5955225611877972,0.10086455331412104,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,33
field13_crop-001_ROI#1_annotation_mixed.csv,0.38699603494859464,0.14652014652014653,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,10,33
Field14-002_ROI#1_annotation_mixed.csv,0.3761275853476202,0.17214397496087636,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,10,33
7-20-23_10arednuclei_ROI#10_annotation_mixed.csv,0.2483221476510067,0.21693121693121692,MixedColony,MCF10A+7-20-23_10arednuclei_roi#10_annotation_mixed.csv,MCF10A,field11_colony,mixed,200,0.0,10,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6224839816193126,0.11932773109243698,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,10,33
purecolony3_sytox_based.csv,0.15341566962562722,0.24621212121212122,MixedColony,MCF10A+purecolony3_sytox_based.csv,MCF10A,pure_colony_3,Necrosis,818,0.0,10,33
purecolony_sytox_based.csv,0.20086622538203808,0.15750528541226216,MixedColony,MCF10A+purecolony_sytox_based.csv,MCF10A,pure_colony_1,Necrosis,930,0.0,10,33
purecolony2_sytox_based.csv,0.11702020709761735,0.1648148148148148,MixedColony,MCF10A+purecolony2_sytox_based.csv,MCF10A,pure_colony_2,Necrosis,975,0.0,10,33
mixcolony1.csv,0.4733569460842188,0.22255192878338279,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,10,33
mixcolony2_field13.csv,0.5569591698623957,0.15689981096408318,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,10,33
mixcolony3.csv,0.09187981127390119,0.4951923076923077,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.001,10,33
20181227_MCF10A_SKT_xy1.csv,0.7692307692307693,0.9757575757575757,MixedColony,MCF10A+TRAIL,MCF10A,skt_1,Apoptosis,165,0.0,10,33
20181227_MCF10A_SKT_xy2.csv,-inf,0.9928571428571429,MixedColony,MCF10A+TRAIL,MCF10A,skt_2,Apoptosis,140,0.273,10,33
20181227_MCF10A_SKT_xy3.csv,-inf,0.9952153110047847,MixedColony,MCF10A+TRAIL,MCF10A,skt_3,Apoptosis,209,0.32,10,33
20181227_MCF10A_SKT_xy4.csv,1.0,0.9894736842105263,MixedColony,MCF10A+TRAIL,MCF10A,skt_4,Apoptosis,190,0.0,10,33
20181227_MCF10A_SKT_xy5.csv,-2.6666666666666665,0.9875,MixedColony,MCF10A+TRAIL,MCF10A,skt_5,Apoptosis,160,0.507,10,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,0.16716365549903528,0.18531889290012032,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,MCF10A,pure_death_1,Necrosis,831,0.0,10,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,0.2621923112381304,0.1545595054095827,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,MCF10A,pure_death_2,Necrosis,647,0.0,10,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,-0.044673539518900345,0.2608695652173913,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,MCF10A,pure_death_3,Necrosis,22,0.085,10,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09658089531194934,0.2742616033755274,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,30,33
field13_crop-001_ROI#1_annotation_nec.csv,0.3629117959617428,0.20388349514563106,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,33
Field14-002_ROI#1_annotation_apop.csv,0.20182418008926847,0.25839793281653745,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,33
Field14-002_ROI#1_annotation_nec.csv,0.4212076583210604,0.26506024096385544,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.205992509363296,0.5531914893617021,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.791,30,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.42038216560509556,0.29577464788732394,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,30,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2519609026185592,0.16129032258064516,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,30,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.599861303744799,0.15273775216138327,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,30,33
field13_crop-001_ROI#1_annotation_mixed.csv,0.38526138988032754,0.17765567765567766,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,30,33
Field14-002_ROI#1_annotation_mixed.csv,0.3770123549232498,0.19092331768388107,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,30,33
7-20-23_10arednuclei_ROI#10_annotation_mixed.csv,0.243485342019544,0.24867724867724866,MixedColony,MCF10A+7-20-23_10arednuclei_roi#10_annotation_mixed.csv,MCF10A,field11_colony,mixed,200,0.0,30,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6224819088597692,0.1495798319327731,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,30,33
purecolony3_sytox_based.csv,0.14975247524752475,0.2840909090909091,MixedColony,MCF10A+purecolony3_sytox_based.csv,MCF10A,pure_colony_3,Necrosis,818,0.0,30,33
purecolony_sytox_based.csv,0.20560058953574062,0.193446088794926,MixedColony,MCF10A+purecolony_sytox_based.csv,MCF10A,pure_colony_1,Necrosis,930,0.0,30,33
purecolony2_sytox_based.csv,0.1131059245960503,0.2101851851851852,MixedColony,MCF10A+purecolony2_sytox_based.csv,MCF10A,pure_colony_2,Necrosis,975,0.0,30,33
mixcolony1.csv,0.4760669653383636,0.27002967359050445,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,30,33
mixcolony2_field13.csv,0.5518408229561451,0.1833648393194707,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,30,33
mixcolony3.csv,0.09895833333333334,0.4951923076923077,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,30,33
20181227_MCF10A_SKT_xy1.csv,0.75,0.9757575757575757,MixedColony,MCF10A+TRAIL,MCF10A,skt_1,Apoptosis,165,0.0,30,33
20181227_MCF10A_SKT_xy2.csv,-inf,0.9928571428571429,MixedColony,MCF10A+TRAIL,MCF10A,skt_2,Apoptosis,140,0.181,30,33
20181227_MCF10A_SKT_xy3.csv,-inf,0.9952153110047847,MixedColony,MCF10A+TRAIL,MCF10A,skt_3,Apoptosis,209,0.226,30,33
20181227_MCF10A_SKT_xy4.csv,1.0,0.9894736842105263,MixedColony,MCF10A+TRAIL,MCF10A,skt_4,Apoptosis,190,0.0,30,33
20181227_MCF10A_SKT_xy5.csv,-3.0,0.9875,MixedColony,MCF10A+TRAIL,MCF10A,skt_5,Apoptosis,160,0.495,30,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,0.17085295656724223,0.22021660649819494,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,MCF10A,pure_death_1,Necrosis,831,0.0,30,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,0.25822643614054663,0.18238021638330756,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,MCF10A,pure_death_2,Necrosis,647,0.0,30,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,-0.05319148936170213,0.2608695652173913,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,MCF10A,pure_death_3,Necrosis,22,0.081,30,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09641097818437716,0.2742616033755274,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,60,33
field13_crop-001_ROI#1_annotation_nec.csv,0.34375,0.2297734627831715,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,60,33
Field14-002_ROI#1_annotation_apop.csv,0.1991459627329192,0.268733850129199,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,60,33
Field14-002_ROI#1_annotation_nec.csv,0.4205202312138728,0.285140562248996,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,60,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.1865671641791045,0.574468085106383,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.754,60,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.40693430656934304,0.30985915492957744,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,60,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24922489864059147,0.1814516129032258,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,60,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5995717344753747,0.2132564841498559,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,60,33
field13_crop-001_ROI#1_annotation_mixed.csv,0.38213608594902043,0.19597069597069597,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,60,33
Field14-002_ROI#1_annotation_mixed.csv,0.3775647745993709,0.20657276995305165,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,60,33
7-20-23_10arednuclei_ROI#10_annotation_mixed.csv,0.24798061389337633,0.25925925925925924,MixedColony,MCF10A+7-20-23_10arednuclei_roi#10_annotation_mixed.csv,MCF10A,field11_colony,mixed,200,0.0,60,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6222675604779948,0.1899159663865546,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,60,33
purecolony3_sytox_based.csv,0.1273885350318471,0.29924242424242425,MixedColony,MCF10A+purecolony3_sytox_based.csv,MCF10A,pure_colony_3,Necrosis,818,0.0,60,33
purecolony_sytox_based.csv,0.20702754036087365,0.22304439746300211,MixedColony,MCF10A+purecolony_sytox_based.csv,MCF10A,pure_colony_1,Necrosis,930,0.0,60,33
purecolony2_sytox_based.csv,0.07902511078286548,0.24074074074074073,MixedColony,MCF10A+purecolony2_sytox_based.csv,MCF10A,pure_colony_2,Necrosis,975,0.0,60,33
mixcolony1.csv,0.4655984919886899,0.3056379821958457,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,60,33
mixcolony2_field13.csv,0.5534846029173419,0.22495274102079396,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,60,33
mixcolony3.csv,0.10309278350515462,0.4951923076923077,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,60,33
20181227_MCF10A_SKT_xy1.csv,1.0,0.9757575757575757,MixedColony,MCF10A+TRAIL,MCF10A,skt_1,Apoptosis,165,0.0,60,33
20181227_MCF10A_SKT_xy2.csv,-inf,0.9928571428571429,MixedColony,MCF10A+TRAIL,MCF10A,skt_2,Apoptosis,140,0.33,60,33
20181227_MCF10A_SKT_xy3.csv,-inf,0.9952153110047847,MixedColony,MCF10A+TRAIL,MCF10A,skt_3,Apoptosis,209,0.441,60,33
20181227_MCF10A_SKT_xy4.csv,,0.9894736842105263,MixedColony,MCF10A+TRAIL,MCF10A,skt_4,Apoptosis,190,0.0,60,33
20181227_MCF10A_SKT_xy5.csv,-inf,0.9875,MixedColony,MCF10A+TRAIL,MCF10A,skt_5,Apoptosis,160,0.385,60,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,0.17744521646178524,0.24187725631768953,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,MCF10A,pure_death_1,Necrosis,831,0.0,60,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,0.2563811684628474,0.2009273570324575,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,MCF10A,pure_death_2,Necrosis,647,0.0,60,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,-0.08,0.2608695652173913,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,MCF10A,pure_death_3,Necrosis,22,0.106,60,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09714889123548047,0.29957805907172996,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,90,33
field13_crop-001_ROI#1_annotation_nec.csv,0.3387096774193548,0.26537216828478966,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,90,33
Field14-002_ROI#1_annotation_apop.csv,0.19686411149825786,0.2868217054263566,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,90,33
Field14-002_ROI#1_annotation_nec.csv,0.40552016985138006,0.321285140562249,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,90,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.164835164835165,0.5531914893617021,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.733,90,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.39775910364145656,0.33098591549295775,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,90,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2513542795232936,0.1814516129032258,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,90,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5991561181434599,0.23054755043227665,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,90,33
field13_crop-001_ROI#1_annotation_mixed.csv,0.3799747315224257,0.21611721611721613,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,90,33
Field14-002_ROI#1_annotation_mixed.csv,0.3710902591599642,0.22848200312989045,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,90,33
7-20-23_10arednuclei_ROI#10_annotation_mixed.csv,0.23500611995104034,0.2857142857142857,MixedColony,MCF10A+7-20-23_10arednuclei_roi#10_annotation_mixed.csv,MCF10A,field11_colony,mixed,200,0.0,90,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6202830188679246,0.19663865546218487,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,90,33
purecolony3_sytox_based.csv,0.07207207207207203,0.3005050505050505,MixedColony,MCF10A+purecolony3_sytox_based.csv,MCF10A,pure_colony_3,Necrosis,818,0.0,90,33
purecolony_sytox_based.csv,0.1494719740048742,0.23784355179704017,MixedColony,MCF10A+purecolony_sytox_based.csv,MCF10A,pure_colony_1,Necrosis,930,0.0,90,33
purecolony2_sytox_based.csv,-0.014771048744460892,0.25555555555555554,MixedColony,MCF10A+purecolony2_sytox_based.csv,MCF10A,pure_colony_2,Necrosis,975,0.149,90,33
mixcolony1.csv,0.47000000000000003,0.32047477744807124,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,90,33
mixcolony2_field13.csv,0.5586816720257235,0.24574669187145556,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,90,33
mixcolony3.csv,0.11751662971175159,0.5,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,90,33
20181227_MCF10A_SKT_xy1.csv,,0.9757575757575757,MixedColony,MCF10A+TRAIL,MCF10A,skt_1,Apoptosis,165,0.0,90,33
20181227_MCF10A_SKT_xy2.csv,,0.9928571428571429,MixedColony,MCF10A+TRAIL,MCF10A,skt_2,Apoptosis,140,0.0,90,33
20181227_MCF10A_SKT_xy3.csv,,0.9952153110047847,MixedColony,MCF10A+TRAIL,MCF10A,skt_3,Apoptosis,209,0.0,90,33
20181227_MCF10A_SKT_xy4.csv,,0.9894736842105263,MixedColony,MCF10A+TRAIL,MCF10A,skt_4,Apoptosis,190,0.0,90,33
20181227_MCF10A_SKT_xy5.csv,-inf,0.9875,MixedColony,MCF10A+TRAIL,MCF10A,skt_5,Apoptosis,160,0.234,90,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,0.1507142857142857,0.24428399518652227,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath1_sytox_based.csv,MCF10A,pure_death_1,Necrosis,831,0.0,90,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,0.22340425531914898,0.21483771251931993,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath2_sytox_based.csv,MCF10A,pure_death_2,Necrosis,647,0.0,90,33
3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,-0.05714285714285714,0.2608695652173913,MixedColony,MCF10A+3-11-23_10ah2bmch_ml+zvad_fullmedia_puredeath3_sytox_based.csv,MCF10A,pure_death_3,Necrosis,22,0.087,90,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09798270893371765,0.3037974683544304,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,120,33
