Experiment_name,SPI,NI,Treatment,Cell Line + Treatment,Cell Line,Origin,Mode,Density,pvalue,sliding_time_window_size,neighbors_dist_threshold
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,120,50
mixcolony1.csv,0.37644787644787636,0.2433234421364985,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,120,50
mixcolony2_field13.csv,0.4345574387947269,0.21550094517958412,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,120,50
mixcolony3.csv,0.11248285322359387,0.28846153846153844,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,120,50
field13_crop-001_ROI#1_annotation_apop.csv,0.05944028379976353,0.14767932489451477,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,5,100
field13_crop-001_ROI#1_annotation_nec.csv,0.2620343839541548,0.11003236245954692,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,5,100
Field14-002_ROI#1_annotation_apop.csv,0.1620791935450417,0.14432989690721648,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,5,100
Field14-002_ROI#1_annotation_nec.csv,0.20230051480051478,0.12449799196787148,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,5,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.04267161410018545,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.024,5,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.32312614259597805,0.14788732394366197,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,5,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24694035061928027,0.14112903225806453,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,5,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.546077684691546,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,5,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.33231273581987997,0.11904761904761904,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,5,100
Field14-002_ROI#1_annotation_mixed.csv,0.33339051463168523,0.1267605633802817,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,5,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.610147680617685,0.1092436974789916,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,5,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,5,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,5,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,5,100
mixcolony1.csv,0.2898450150358548,0.10385756676557864,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,5,100
mixcolony2_field13.csv,0.37334084427701303,0.10207939508506617,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,5,100
mixcolony3.csv,0.11470624011677413,0.1346153846153846,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,5,100
field13_crop-001_ROI#1_annotation_apop.csv,0.05954728290874669,0.1518987341772152,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,10,100
field13_crop-001_ROI#1_annotation_nec.csv,0.26426126640045633,0.11974110032362459,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,10,100
Field14-002_ROI#1_annotation_apop.csv,0.16266533980179956,0.15206185567010308,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,100
Field14-002_ROI#1_annotation_nec.csv,0.20028934254942926,0.13654618473895583,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.0355140186915887,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.03,10,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3245667376102158,0.14788732394366197,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24694035061928027,0.14112903225806453,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5467188179052587,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.3303585262309814,0.12637362637362637,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,10,100
Field14-002_ROI#1_annotation_mixed.csv,0.3314182833329962,0.13458528951486698,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,10,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6097231807376735,0.1092436974789916,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,10,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,10,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,10,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,10,100
mixcolony1.csv,0.29105856271937935,0.10385756676557864,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,10,100
mixcolony2_field13.csv,0.37106007067137814,0.10207939508506617,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,10,100
mixcolony3.csv,0.11524434719183081,0.1346153846153846,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,10,100
field13_crop-001_ROI#1_annotation_apop.csv,0.05918560606060617,0.1729957805907173,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,30,100
field13_crop-001_ROI#1_annotation_nec.csv,0.25834046193327626,0.16828478964401294,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,100
Field14-002_ROI#1_annotation_apop.csv,0.16068759342301944,0.15721649484536082,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,100
Field14-002_ROI#1_annotation_nec.csv,0.19459198454852727,0.15261044176706828,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.026836158192090443,0.19148936170212766,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.033,30,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3240146654445463,0.16901408450704225,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,30,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2466666666666667,0.14516129032258066,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,30,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5484818805093046,0.1440922190201729,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,30,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.33009439200444207,0.15567765567765568,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,30,100
Field14-002_ROI#1_annotation_mixed.csv,0.33331312886410475,0.14397496087636932,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,30,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6109878939099899,0.13949579831932774,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,30,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,30,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,30,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,30,100
mixcolony1.csv,0.2895139952652833,0.13649851632047477,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,30,100
mixcolony2_field13.csv,0.36846551906220304,0.1285444234404537,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,30,100
mixcolony3.csv,0.11840669334303373,0.14903846153846154,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,30,100
field13_crop-001_ROI#1_annotation_apop.csv,0.054502369668246425,0.17721518987341772,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,60,100
field13_crop-001_ROI#1_annotation_nec.csv,0.23755458515283845,0.19741100323624594,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,60,100
Field14-002_ROI#1_annotation_apop.csv,0.1595505617977528,0.16494845360824742,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,60,100
Field14-002_ROI#1_annotation_nec.csv,0.20206766917293237,0.18875502008032127,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,60,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.04676753782668506,0.19148936170212766,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.023,60,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31564501372369624,0.20422535211267606,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,60,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24290429042904296,0.16129032258064516,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,60,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5514018691588785,0.1930835734870317,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,60,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.3278262483757193,0.17582417582417584,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,60,100
Field14-002_ROI#1_annotation_mixed.csv,0.3323196691400072,0.1674491392801252,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,60,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6101398601398601,0.17478991596638654,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,60,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,60,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,60,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,60,100
mixcolony1.csv,0.2783964365256124,0.1661721068249258,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,60,100
mixcolony2_field13.csv,0.3662864385297845,0.1720226843100189,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,60,100
mixcolony3.csv,0.11135291984040628,0.15865384615384615,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,60,100
field13_crop-001_ROI#1_annotation_apop.csv,0.04710920770877949,0.19831223628691982,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,90,100
field13_crop-001_ROI#1_annotation_nec.csv,0.22323759791122721,0.22653721682847897,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,90,100
Field14-002_ROI#1_annotation_apop.csv,0.15013103706476977,0.18041237113402062,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,90,100
Field14-002_ROI#1_annotation_nec.csv,0.17231638418079093,0.21686746987951808,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,90,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.024948024948024984,0.19148936170212766,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.036,90,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31048951048951046,0.20422535211267606,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,90,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24742610428429093,0.16129032258064516,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,90,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5478087649402391,0.21037463976945245,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,90,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.32637729549248745,0.1978021978021978,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,90,100
Field14-002_ROI#1_annotation_mixed.csv,0.3286928222744531,0.17996870109546165,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,90,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6092945596215389,0.17983193277310924,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,90,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,90,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,90,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,90,100
mixcolony1.csv,0.28625156707062266,0.19881305637982197,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,90,100
mixcolony2_field13.csv,0.3731530965105313,0.18714555765595464,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,90,100
mixcolony3.csv,0.1128680479825517,0.16826923076923078,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,90,100
field13_crop-001_ROI#1_annotation_apop.csv,0.0513068731848984,0.20253164556962025,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,120,100
field13_crop-001_ROI#1_annotation_nec.csv,0.28664495114006516,0.255663430420712,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,120,100
Field14-002_ROI#1_annotation_apop.csv,0.16740960871718677,0.19072164948453607,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,120,100
Field14-002_ROI#1_annotation_nec.csv,0.22222222222222224,0.2289156626506024,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,120,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.02506963788300824,0.2127659574468085,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.039,120,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.2859744990892532,0.2323943661971831,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,120,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24831309041835364,0.17338709677419356,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,120,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5167525773195876,0.2276657060518732,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,120,100
field13_crop-001_ROI#1_annotation_mixed.csv,0.34782608695652173,0.2032967032967033,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,120,100
Field14-002_ROI#1_annotation_mixed.csv,0.33624666181111923,0.18935837245696402,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,120,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.609325654839309,0.20168067226890757,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,120,100
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,120,100
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,120,100
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,120,100
mixcolony1.csv,0.29205479452054794,0.21068249258160238,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,120,100
mixcolony2_field13.csv,0.3600514359194171,0.2003780718336484,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,120,100
mixcolony3.csv,0.11262553802008624,0.16826923076923078,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,120,100
field13_crop-001_ROI#1_annotation_apop.csv,0.048657394922371554,0.14345991561181434,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,5,150
field13_crop-001_ROI#1_annotation_nec.csv,0.26147986174790155,0.10355987055016182,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,5,150
Field14-002_ROI#1_annotation_apop.csv,0.16245845829618213,0.14175257731958762,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,5,150
Field14-002_ROI#1_annotation_nec.csv,0.17633320358115998,0.11646586345381527,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,5,150
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.0780748663101603,0.14893617021276595,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.004,5,150
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31824294038547735,0.14084507042253522,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,5,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2524604347669347,0.13306451612903225,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,5,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5364853195164075,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,5,150
field13_crop-001_ROI#1_annotation_mixed.csv,0.32917376556000666,0.11355311355311355,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,5,150
Field14-002_ROI#1_annotation_mixed.csv,0.3297158760987525,0.1267605633802817,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,5,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6036281317874514,0.1092436974789916,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,5,150
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,5,150
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,5,150
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,5,150
mixcolony1.csv,0.2797367823916497,0.10385756676557864,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,5,150
mixcolony2_field13.csv,0.37265970128322,0.10207939508506617,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,5,150
mixcolony3.csv,0.12458978640105928,0.12980769230769232,MixedColony,MCF10A+mixcolony3.csv,MCF10A,mix_colony_3,mixed,208,0.0,5,150
field13_crop-001_ROI#1_annotation_apop.csv,0.0512840227587268,0.14767932489451477,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,10,150
field13_crop-001_ROI#1_annotation_nec.csv,0.2613412228796844,0.11650485436893204,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,10,150
Field14-002_ROI#1_annotation_apop.csv,0.1627087048143946,0.14948453608247422,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,150
Field14-002_ROI#1_annotation_nec.csv,0.17614165890027966,0.12449799196787148,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,150
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.08082746854339944,0.14893617021276595,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.003,10,150
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.31763122476446837,0.14084507042253522,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25267596496918593,0.13306451612903225,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5363351689882302,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,150
field13_crop-001_ROI#1_annotation_mixed.csv,0.32925482980680776,0.1227106227106227,MixedColony,MCF10A+field13_crop-001_roi#1_annotation_mixed.csv,MCF10A,field13_colony,mixed,546,0.0,10,150
Field14-002_ROI#1_annotation_mixed.csv,0.3283205004812319,0.13458528951486698,MixedColony,MCF10A+field14-002_roi#1_annotation_mixed.csv,MCF10A,field14_colony,mixed,641,0.0,10,150
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_mixed.csv,0.6053124571637449,0.1092436974789916,MixedColony,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_mixed.csv,MCF10A,field14_two_colony,mixed,596,0.0,10,150
purecolony3.csv,,,MixedColony,MCF10A+purecolony3.csv,MCF10A,pure_colony_3,Necrosis,818,,10,150
purecolony1.csv,,,MixedColony,MCF10A+purecolony1.csv,MCF10A,pure_colony_1,Necrosis,930,,10,150
purecolony2.csv,,,MixedColony,MCF10A+purecolony2.csv,MCF10A,pure_colony_2,Necrosis,975,,10,150
mixcolony1.csv,0.278951433374222,0.10385756676557864,MixedColony,MCF10A+mixcolony1.csv,MCF10A,mix_colony_1,mixed,337,0.0,10,150
mixcolony2_field13.csv,0.37054105396468023,0.10207939508506617,MixedColony,MCF10A+mixcolony2_field13.csv,MCF10A,mix_colony_2,mixed,529,0.0,10,150
