cell_x,cell_y,death_time
263.788,1033.79,0
278.709,1006.93,5
220.666,1029.44,25
335.176,1000.28,25
316.246,1032.97,30
268.265,962.164,30
192.831,1005.19,35
320.489,933.814,35
362.268,960.672,35
210.263,971.906,35
151.586,1003.58,40
172.668,1036.17,40
173.278,975.44,40
261.212,918.95,40
397.173,933.769,40
134.026,1035.81,45
466.715,984.546,45
136.553,967.925,45
151.528,932.661,45
231.242,941.709,45
318.936,858.306,45
203.156,913.496,45
381.134,857.877,45
435.755,936.029,45
186.822,944.767,50
478.108,938.414,50
229.726,889.519,50
274.233,862.193,50
305.628,894.429,50
406.506,887.559,50
458.837,904.663,50
520.431,860.701,55
216.905,840.001,55
418.531,848.603,55
208.118,804.444,55
176.832,828.195,55
536.844,814.445,60
187.704,771.712,60
64.919,799.797,65
136.498,780.171,65
97.5522,778.319,70
393.976,522.653,85
387.259,484.029,90
446.417,528.188,90
502.664,577.196,95
541.563,512.507,100
571.163,554.819,100
464.632,493.415,100
529.079,549.043,105
578.104,499.617,105
532.368,462.308,105
608.909,523.821,110
657.705,486.181,115
527.108,330.001,115
845.803,654.721,115
668.15,592.121,115
695.443,535.806,115
660,551.23,115
605.658,420.007,115
599.336,385.24,115
504.523,288.998,120
747.461,540.878,120
749.996,468.145,120
847.203,614.503,120
566.194,334.68,120
724.234,510.02,120
665.166,430.973,120
712.743,476.695,125
704.778,407.61,125
540.708,293.719,125
695.61,356.931,125
671.629,388.353,125
787.519,545.866,125
883.463,667.203,125
847.271,556.096,125
725.214,439.66,130
844.975,517.19,130
880.831,718.442,130
852.607,690.949,130
770.937,431.912,130
804.583,501.755,130
785.154,468.434,130
802.44,593.613,130
733.906,381.855,130
667.271,233.556,130
815.734,444.897,135
927.777,748.793,135
905.953,635.452,135
803.924,407.074,135
936.161,664.079,135
911.932,694.822,135
837.271,479.744,135
874.903,492.43,135
883.363,454.329,135
739.564,205.71,135
997.906,641.361,140
956.127,611.519,140
705.046,223.984,140
1048.85,664.742,145
1041.18,621.963,145
775.582,168.362,145
706.945,177.315,145
1083.32,656.511,150
1069.24,698.574,150
760.661,131.06,150
824.821,153.441,150
896,187.575,155
1121.65,647.959,155
778.566,89.2805,155
930,190.91,160
1190.37,691.461,160
1169.85,575.44,160
1078.48,295.192,160
1151.72,610.63,160
830.447,89.2001,160
869.984,140.708,160
1191.09,646.771,165
868.856,98.6619,165
1148.61,329.51,165
1012.34,290.179,165
1044.65,267.377,165
1192.93,607.469,165
1156.63,665.644,165
969.103,191.441,165
938.947,129.232,165
889.928,65.2538,165
896.443,22.1356,165
903.017,145.867,165
1224.72,671.835,170
962.403,38.9171,170
977.181,152.763,170
929.269,72.8673,170
1144.88,285.417,170
1005.37,226.555,170
1127.57,250.237,170
1091.77,234.346,170
1033.72,186.268,170
1182.56,273.727,175
1026.26,145.981,175
1284.39,329.51,175
1077.98,197.505,175
1103.23,167.193,175
1241.12,342.939,175
17.5904,137.028,175
1079.47,135.627,175
977.399,75.5728,175
1185.73,184.374,180
1153.09,213.126,180
1142.64,145.981,180
1038.19,93.7568,180
1009.15,51.8881,180
1191.88,235.507,180
1291.82,208.724,185
1218.92,162.795,185
1303.33,283.384,185
1181.44,128.075,185
1290.81,245.823,185
1232.17,17.6593,190
1267.98,154.933,190
1333.63,238.491,190
1242.27,97.215,190
1282.9,119.123,190
1305.31,171.272,190
1278.42,20.6435,195
1382.87,217.602,195
1265.33,64.9328,195
1347.06,105.694,195
1351.54,16.1671,200
1335.12,56.4541,200
1375.41,57.9462,200
