cell_x,cell_y,death_time
263.788,1033.79,0
278.709,1006.93,5
268.265,962.164,10
220.531,1029.32,15
334.964,1000.64,15
316.46,1032.61,20
209.324,970.172,20
320.489,933.814,25
173.429,974.521,25
260.569,919.439,25
362.268,960.672,25
231.132,942.151,30
274.233,862.193,30
397.3,933.777,30
172.635,1036.01,35
318.876,858.47,35
202.906,914.911,35
228.64,890.516,35
381.343,857.889,35
435.68,935.952,35
152.718,1002.58,40
192.492,1004.15,40
187.007,946.329,40
152.122,932.848,40
305.688,894.265,40
406.461,887.506,40
216.905,840.001,40
134.269,1035.49,45
466.715,984.546,45
137.589,967.893,45
478.088,938.379,45
458.805,904.769,45
418.366,848.644,45
208.009,804.335,45
176.86,828.174,45
520.431,860.701,50
187.785,771.843,50
536.844,814.445,55
136.429,780.168,55
64.9432,799.781,60
97.5978,778.338,60
502.703,577.154,90
393.98,522.672,90
571.163,554.819,95
446.409,528.203,95
387.256,484.01,100
541.561,512.513,100
529.041,549.08,100
532.368,462.308,105
464.639,493.4,105
660.008,551.226,105
608.925,523.833,110
578.088,499.604,110
668.15,592.121,110
599.336,385.24,115
527.108,330.001,115
695.435,535.809,115
605.658,420.007,115
747.462,540.88,120
657.705,486.181,120
566.194,334.68,120
724.226,510,120
540.708,293.719,125
712.676,476.722,125
749.997,468.232,125
787.519,545.866,125
665.166,430.973,125
504.523,288.998,130
695.614,356.926,130
704.753,407.568,130
785.297,468.433,130
725.215,439.694,130
847.203,614.503,130
671.552,388.316,130
844.94,517.157,135
802.44,593.613,135
845.791,654.717,135
804.578,501.769,135
733.934,381.83,135
847.274,556.155,135
837.28,479.739,135
770.938,431.916,135
815.748,444.892,140
803.922,407.069,140
852.516,690.993,140
883.369,454.299,140
874.928,492.434,140
667.214,233.571,140
906.028,635.346,145
880.788,718.5,145
883.464,667.244,145
705.054,223.996,145
739.613,205.684,145
956.127,611.519,150
927.777,748.793,150
936.203,664.026,150
911.959,694.841,150
997.906,641.361,150
706.945,177.315,150
1048.85,664.73,155
1041.18,621.963,155
775.582,168.362,155
17.5904,137.028,160
1083.29,656.518,160
1069.25,698.586,160
760.661,131.06,160
824.821,153.441,160
895.937,187.569,165
1121.65,647.935,165
778.566,89.2805,165
830.441,89.1987,165
869.984,140.708,165
930,190.915,170
1148.61,329.51,170
938.952,129.23,170
889.932,65.2473,170
868.858,98.6698,170
1169.84,575.408,175
1190.36,691.469,175
896.443,22.1356,175
969.163,191.456,175
903.012,145.869,175
977.184,152.748,175
929.269,72.8673,175
1151.72,610.643,175
1012.33,290.187,175
1078.48,295.192,180
977.399,75.5842,180
962.4,38.9085,180
1033.72,186.268,180
1191.12,646.788,180
1044.66,267.37,180
1026.26,145.981,180
1156.62,665.683,180
1005.37,226.555,180
1192.95,607.449,180
1127.6,250.212,185
1091.73,234.358,185
1077.95,197.483,185
1224.73,671.827,185
1038.19,93.7568,185
1144.87,285.473,185
1079.46,135.615,185
1009.16,51.8854,185
1182.58,273.72,190
1103.25,167.191,190
1241.12,342.939,190
1142.64,145.981,190
1185.71,184.382,195
1191.88,235.507,195
1181.44,128.075,195
1153.09,213.126,195
1284.39,329.51,195
1232.17,17.6593,200
1218.94,162.787,200
1242.27,97.2202,200
1303.34,283.398,200
1267.98,154.933,205
1333.63,238.491,205
1290.81,245.809,205
1265.34,64.9276,205
1291.82,208.728,205
1278.42,20.6435,205
1282.9,119.123,205
1305.31,171.267,210
1382.87,217.602,210
1347.06,105.694,210
1335.12,56.4541,210
1351.54,16.1671,215
1375.41,57.9462,215
